Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
0.8249849559711168,0.04005443831137724,0.39370612909580843,0.5278496881137724,0.0,0.0
0.8345689524312524,0.04001464626886792,0.3509829577216981,0.45874232753301886,0.0,0.0
0.8177067486079557,0.05569420205286344,0.6973529781938327,0.8069271108325992,0.0,0.0
0.8708101657691807,0.08918622864367817,0.4771689427988505,0.599818729413793,0.0,0.0
0.8593358902809841,0.10412422498571429,0.2826326913571428,0.3902769187178572,0.0,0.0
0.8569870019015529,0.07743113144625408,0.4321402819218241,0.5526382846091205,0.0,0.0
0.8651267123672789,0.1615052494562212,0.5489861907880185,0.6325789149769583,0.0,0.0
0.8558260560232485,0.1144905410660793,0.32527566614096914,0.4364465802114537,0.0,0.0
0.7690931275001103,0.20359615536283182,0.47238801485250737,0.6246333107227139,0.0,0.0
0.752705844587104,0.21790351137545125,0.32190830661010833,0.45533548365342963,0.0,0.0
0.746344713437683,0.21266055494764396,0.351450110183246,0.4967472806544502,0.0,0.0
0.715511704733136,0.33863695661872917,0.25426277957190635,0.36168734680267567,0.0,0.0
0.7152879129916243,0.32172738496694214,0.18590769790082645,0.2586206006570248,0.0,0.0
0.7191252496053865,0.3203014679824562,0.2663187515192983,0.40082317976842124,0.0,0.0
0.7163585774194913,0.2308117038823529,0.29515027254117643,0.39397556129411754,0.0,0.0
0.7103031386025016,0.23150526760465115,0.5124841382930233,0.6306975494604651,0.0,0.0
0.7114986163755113,0.32804733419170984,0.2714534474689119,0.3509588410751295,0.0,0.0
0.7206350535059745,0.28547340303947366,0.190170107008772,0.28913085021052626,0.0,0.0
0.7169462867064019,0.31777232414015155,0.22397424381818182,0.29661457971590915,0.0,0.0
0.7315173463081175,0.2650133619104478,0.2291311978457712,0.32912252638805967,0.0,0.0
0.711948849841555,0.15253628980858086,0.36430153253465347,0.501000795970297,0.0,0.0
0.7228246911147722,0.19284819936111106,0.31283853290624997,0.45773609562500006,0.0,0.0
0.717141555587825,0.18505725347619048,0.20512557614285715,0.250185961125,0.0,0.0
0.7199907644658169,0.14176620046026486,0.5012504917417219,0.6990031576192054,0.0,0.0
0.7132489812557257,0.14213122585714286,0.7405641353181818,0.840568691077922,0.0,0.0
0.7372796056380163,0.1306835601931464,0.5299977918785047,0.6662771618691591,0.0,0.0
0.730582952477116,0.15193619631764704,0.3774992890431372,0.5207074589333331,0.0,0.0
0.7459300744357981,0.10377166943523317,0.6667518230621762,0.8026378769067358,0.0,0.0
0.7887895489152011,0.06729398898523985,0.4092425838929889,0.546534649693727,0.0,0.0
0.7919829969699975,0.03858424901113586,0.3994231666792875,0.5400456968151448,0.0,0.0
0.8074085859967207,0.040210070935860064,0.6332345561311954,0.7750951987084549,0.0,0.0
0.8104137003565316,0.026971616663793108,0.43815560173706897,0.5961659249267245,0.0,0.0
