Weights
83
107
144
66
146
93
134
148
96
104
167
113
71
104
132
52
74
91
132
95
88
56
72
123
109
82
86
105
86
94
63
61
81
93
72
77
84
107
94
87
83
132
83
84
74
118
110
153
75
121
57
86
105
96
121
96
86
118
59
111
168
106
132
64
91
63
107
71
76
67
111
144
72
121
103
95
73
120
90
84
155
116
108
119
150
139
175
