Demand,Avail_Sol,Avail_Wind,Hyd_In,HydRoR_In
51140.31109671612,0.0,0.8266414267439458,0.0,1930.9781212212458
48661.0890744853,0.0,0.8232380930184431,0.0,1930.9781212212458
47147.16965959474,0.0,0.8183871961011729,0.0,1930.9781212212458
46863.75359582991,0.0,0.8101798278385194,0.0,1930.9781212212458
46896.83741512662,0.0,0.7967615474170112,0.0,1930.9781212212458
48654.266199492115,0.0,0.7860992048963089,0.0,1930.9781212212458
55456.70901821574,0.0,0.7554963452380576,0.0,1930.9781212212458
62705.998786893455,0.0,0.7244323491192197,0.0,1930.9781212212458
66393.87041543212,0.0,0.6995138886345477,0.0,1930.9781212212458
67659.06803619291,0.0034695271626176923,0.6833264486296077,0.0,1930.9781212212458
68253.57605101886,0.1040853677694375,0.6549026919480453,0.0,1930.9781212212458
68037.13947838427,0.1973893785698959,0.660825945352053,0.0,1930.9781212212458
67940.89684540614,0.2639939196848732,0.687654160136271,0.0,1930.9781212212458
67769.65892012804,0.29598947209264015,0.6899080137206218,0.0,1930.9781212212458
67630.58361004363,0.2713897165291842,0.6959533239652176,0.0,1930.9781212212458
67616.79868533666,0.24280505416775428,0.7134650227830754,0.0,1930.9781212212458
67911.3586678009,0.09894240585752345,0.747444607674789,0.0,1930.9781212212458
68993.03122366498,0.0005619011967720771,0.7781355163788843,0.0,1930.9781212212458
69054.56633227273,0.0,0.796397546371778,0.0,1930.9781212212458
68828.42066603444,0.0,0.8019780715157983,0.0,1930.9781212212458
66892.09603307405,0.0,0.7876828576363255,0.0,1930.9781212212458
62413.46015156173,0.0,0.7640836605913089,0.0,1930.9781212212458
58896.9391135512,0.0,0.7276570901218959,0.0,1930.9781212212458
55482.426518372165,0.0,0.7117346442585063,0.0,1930.9781212212458
51254.92810649715,0.0,0.6833842433708095,0.0,1930.9781212212458
48692.34042662746,0.0,0.6509864279536373,0.0,1930.9781212212458
47384.714398186865,0.0,0.6112677933082421,0.0,1930.9781212212458
47307.08472724697,0.0,0.5836020238608659,0.0,1930.9781212212458
47414.56737575538,0.0,0.5521783968859763,0.0,1930.9781212212458
49368.05026355535,0.0,0.5700912230698708,0.0,1930.9781212212458
56720.40554020436,0.0,0.60577244328842,0.0,1930.9781212212458
63106.64304329246,0.0,0.650229932357651,0.0,1930.9781212212458
66393.87041543212,0.0,0.6747682920544271,0.0,1930.9781212212458
67473.2167652519,0.0018426835048696104,0.7082765600023057,0.0,1930.9781212212458
67796.08886230658,0.02550912942396524,0.7413469009419963,0.0,1930.9781212212458
67898.01777672632,0.07613477391604072,0.7850959301394955,0.0,1930.9781212212458
67654.02460941311,0.09910504661085871,0.8319109515789967,0.0,1930.9781212212458
67219.2958012026,0.08140617631268841,0.8593561006831555,0.0,1930.9781212212458
66602.910845772,0.06270324497169999,0.8533869702287874,0.0,1930.9781212212458
66354.7822010467,0.04027166279866553,0.8404340086743126,0.0,1930.9781212212458
66449.52704893646,0.00909648333752673,0.8087450017337533,0.0,1930.9781212212458
67258.2846050733,0.00017081189051850433,0.7829039794273703,0.0,1930.9781212212458
67329.44265150535,0.0,0.7697436753661012,0.0,1930.9781212212458
67041.10576726218,0.0,0.7627542077908972,0.0,1930.9781212212458
65610.03838901782,0.0,0.7470699703275603,0.0,1930.9781212212458
62523.713039746835,0.0,0.7339260193011073,0.0,1930.9781212212458
59012.2486832514,0.0,0.6946745568567138,0.0,1930.9781212212458
55241.392470713596,0.0,0.712575876432063,0.0,1930.9781212212458
50935.15099013389,0.0,0.7192160971971221,0.0,1930.9781212212458
48022.76090477357,0.0,0.7261592171096746,0.0,1930.9781212212458
46536.24565510575,0.0,0.7539481666356356,0.0,1930.9781212212458
46461.770611166095,0.0,0.7732582803930084,0.0,1930.9781212212458
46600.62721811814,0.0,0.7709533215343787,0.0,1930.9781212212458
48411.58856465695,0.0,0.7730473992942416,0.0,1930.9781212212458
53913.40385517583,0.0,0.7811205218221384,0.0,1930.9781212212458
61012.42800349619,0.0,0.7745525218504747,0.0,1930.9781212212458
65028.539896884075,0.0,0.7847042682350043,0.0,1930.9781212212458
66717.39199451626,0.005096600525044862,0.8031592908467151,0.0,1930.9781212212458
67221.20448308511,0.11940217038978825,0.8332027437489403,0.0,1930.9781212212458
67023.98064926085,0.22815819829715842,0.8286094662164832,0.0,1930.9781212212458
66722.4818128696,0.28773854106670527,0.831642796084571,0.0,1930.9781212212458
66541.70047817897,0.3250484648507764,0.8222008802005953,0.0,1930.9781212212458
66583.9234374617,0.29309785330416066,0.8221793172138048,0.0,1930.9781212212458
66711.20866050107,0.19181364399865983,0.822098201207778,0.0,1930.9781212212458
66882.95689308805,0.06701382213149253,0.8175575686432338,0.0,1930.9781212212458
67872.57531232727,0.00043819956528297414,0.8158887663061397,0.0,1930.9781212212458
68151.90560393737,0.0,0.8123454790520567,0.0,1930.9781212212458
68179.87309541015,0.0,0.8009530837673519,0.0,1930.9781212212458
66707.63650933903,0.0,0.779851092822578,0.0,1930.9781212212458
62535.76159413013,0.0,0.7490780247189307,0.0,1930.9781212212458
58850.892163135824,0.0,0.6863059305330353,0.0,1930.9781212212458
55361.65268404654,0.0,0.6370503359466896,0.0,1930.9781212212458
51023.51699666286,0.0,0.597826218130407,0.0,1930.9781212212458
48446.35573533614,0.0,0.5499614612405708,0.0,1930.9781212212458
46980.36875695668,0.0,0.4959380830184512,0.0,1930.9781212212458
46762.812159189656,0.0,0.45983375194101045,0.0,1930.9781212212458
46881.223336948926,0.0,0.4637608787426963,0.0,1930.9781212212458
48580.851534376074,0.0,0.4649971010944018,0.0,1930.9781212212458
55067.23850367055,0.0,0.4790108504705371,0.0,1930.9781212212458
61452.84972051596,0.0,0.4948808296032516,0.0,1930.9781212212458
65231.1915448117,0.0,0.5319134779119704,0.0,1930.9781212212458
66506.46939176446,0.0008754045027842847,0.5647525348234295,0.0,1930.9781212212458
66281.09250017328,0.030758201178109845,0.6313273865175087,0.0,1930.9781212212458
66482.18671670373,0.07822642003616509,0.6593300729076894,0.0,1930.9781212212458
66571.53025996072,0.12132673905559553,0.665737552842312,0.0,1930.9781212212458
66478.21029611518,0.16036745321820078,0.666775776313923,0.0,1930.9781212212458
66498.23820114617,0.17516887253424873,0.6808903300284229,0.0,1930.9781212212458
67072.79121198526,0.14115272228822437,0.6878689601972572,0.0,1930.9781212212458
67625.96433479326,0.08467906284952804,0.6840205361768401,0.0,1930.9781212212458
68636.20712215174,0.0004929370165111113,0.6660529007374365,0.0,1930.9781212212458
68967.06519722176,0.0,0.6426277643633732,0.0,1930.9781212212458
68929.10363533645,0.0,0.5999211631783421,0.0,1930.9781212212458
66957.05086338797,0.0,0.5469901513427053,0.0,1930.9781212212458
62420.43214232699,0.0,0.5167432974600545,0.0,1930.9781212212458
58912.44052647888,0.0,0.5100439693879978,0.0,1930.9781212212458
55620.55411488298,0.0,0.5082059200598178,0.0,1930.9781212212458
51288.42282258801,0.0,0.4854531577815793,0.0,1930.9781212212458
48861.41783005245,0.0,0.4616701739158129,0.0,1930.9781212212458
47500.63699939447,0.0,0.4321886805309543,0.0,1930.9781212212458
47181.840733443045,0.0,0.4257360763144589,0.0,1930.9781212212458
47276.71812868577,0.0,0.4203797973995195,0.0,1930.9781212212458
49221.655025904176,0.0,0.40160156532172775,0.0,1930.9781212212458
56205.399427678756,0.0,0.3907595193662077,0.0,1930.9781212212458
63069.47676552485,0.0,0.39245944345435335,0.0,1930.9781212212458
