Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
4465.3459499317805,0.0,0.5611897695110349,0.7493357446016139,0.0,0.0
4393.090705196274,0.0,0.5453298829866128,0.7624668822265585,0.0,0.0
4371.071974992471,0.0,0.5361141024942747,0.7789553697193777,0.0,0.0
4372.957466794629,0.0,0.5528790744920116,0.7850976909111883,0.0,0.0
4597.469404189658,0.0,0.634021504367441,0.7998413830592805,0.0,0.0
5293.416424154331,0.0,0.69388497718253,0.8404149842158162,0.0,0.0
5862.043226399873,0.0,0.6782408052794985,0.8524837977146609,0.0,0.0
6105.821629619307,0.0,0.6954342223145702,0.8546403410507609,0.0,0.0
6191.991988405328,7.832709128510081e-5,0.7431286260098368,0.871347515736247,0.0,0.0
6221.737851570603,0.011252827369116574,0.7546477570938676,0.8821172705500661,0.0,0.0
6226.689343745342,0.035126930342180444,0.74032171062493,0.8289395178487101,0.0,0.0
6223.875562504535,0.09835797521194437,0.7716903221884556,0.8310152535842695,0.0,0.0
6226.412517869006,0.11650528081144744,0.8154981178021614,0.8618108122514195,0.0,0.0
6232.530984904656,0.14580737508693445,0.8486245053278877,0.9023466184468603,0.0,0.0
6228.838127714327,0.14070471886183955,0.8441408414094437,0.91828116590001,0.0,0.0
6250.152489855008,0.020831159017285904,0.7999960331018313,0.9187776155306197,0.0,0.0
6293.534180520006,0.0,0.7398792849297199,0.9101027509434853,0.0,0.0
6302.13300740763,0.0,0.6802756375304014,0.8955952119407308,0.0,0.0
6293.512034449898,0.0,0.644275240907738,0.88352694304988,0.0,0.0
6079.8184523021,0.0,0.6336071616696616,0.8741130752855597,0.0,0.0
5642.164123837489,0.0,0.6285593542749907,0.8699235250168952,0.0,0.0
5325.52022861738,0.0,0.6010953280213788,0.8520558727537625,0.0,0.0
5022.136908042403,0.0,0.5960752119740848,0.8629121366969587,0.0,0.0
4637.25235846228,0.0,0.5528135733932842,0.8330734099163737,0.0,0.0
4502.930599161986,0.0,0.5097566314738939,0.809617190159079,0.0,0.0
4429.903625400114,0.0,0.4792781260804448,0.7860395666906492,0.0,0.0
4408.078365725439,0.0,0.4657932482886605,0.7739162506593734,0.0,0.0
4418.096694190056,0.0,0.4414695747557096,0.7589519547707515,0.0,0.0
4667.807168355073,0.0,0.41093669891959245,0.7327459311422068,0.0,0.0
5571.7882192179995,0.0,0.37940445553921537,0.6944946399731168,0.0,0.0
6064.714832489181,0.0,0.3838489054282819,0.6840801807565938,0.0,0.0
6207.844883590196,0.0,0.3851202484774468,0.690328606131238,0.0,0.0
6287.180719073776,0.00012736940304175758,0.38470087004333264,0.6879189796459295,0.0,0.0
6317.402722746351,0.06867034944393383,0.3894295800912298,0.6742174537411157,0.0,0.0
6289.223078872526,0.2700262039801569,0.38827014499729123,0.6932697755429025,0.0,0.0
6266.684531189823,0.3485818960591144,0.35111943642577653,0.6358726769113024,0.0,0.0
6248.5210626904645,0.4223770554298409,0.3222536552002404,0.6082400839094306,0.0,0.0
6233.998162049239,0.4080093974999152,0.33355863659751483,0.6059814811003547,0.0,0.0
6244.663955480177,0.26588155779875533,0.35877884931847986,0.6104008815732826,0.0,0.0
6276.464481816483,0.027668649813478403,0.34691901522497537,0.5948182583751704,0.0,0.0
6330.937662593363,0.0,0.3625879796210561,0.5513487081095512,0.0,0.0
6345.1480575786345,0.0,0.418097385107643,0.5949371579286189,0.0,0.0
6338.7060118519785,0.0,0.47449271223888473,0.6405383684090799,0.0,0.0
6112.225534891891,0.0,0.5053705575464528,0.6788110770481129,0.0,0.0
5656.269940158368,0.0,0.5437786027760465,0.7337167560032695,0.0,0.0
