Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In,Name
51140.31109671612,0.0,0.7307478996206338,0.8903006340270418,0.0,1930.9781212212458,UK
48661.0890744853,0.0,0.720070867553762,0.8917259668895612,0.0,1930.9781212212458,""
47147.16965959474,0.0,0.7047750114703467,0.8938089876262537,0.0,1930.9781212212458,""
46863.75359582991,0.0,0.6879143286572518,0.8913461483341952,0.0,1930.9781212212458,""
46896.83741512662,0.0,0.6636689159891728,0.8851154923190728,0.0,1930.9781212212458,""
48654.266199492115,0.0,0.6555590513872396,0.8727586796313956,0.0,1930.9781212212458,""
55456.70901821574,0.0,0.6319430155393051,0.8375175959080362,0.0,1930.9781212212458,""
62705.998786893455,0.0,0.6076192675253959,0.8019790657500094,0.0,1930.9781212212458,""
66393.87041543212,0.0,0.5819484187006807,0.777560080534764,0.0,1930.9781212212458,""
67659.06803619291,0.0034695271626176923,0.5613344284336206,0.764311219275843,0.0,1930.9781212212458,""
68253.57605101886,0.1040853677694375,0.5276556451439656,0.7393760278620131,0.0,1930.9781212212458,""
68037.13947838427,0.1973893785698959,0.5366906011499949,0.7432335681059375,0.0,1930.9781212212458,""
67940.89684540614,0.2639939196848732,0.5543172475479262,0.7761702718237093,0.0,1930.9781212212458,""
67769.65892012804,0.29598947209264015,0.5671326924514221,0.7714127811474594,0.0,1930.9781212212458,""
67630.58361004363,0.2713897165291842,0.6011355083012767,0.7588984169506837,0.0,1930.9781212212458,""
67616.79868533666,0.24280505416775428,0.618452396776943,0.7765394412019311,0.0,1930.9781212212458,""
67911.3586678009,0.09894240585752345,0.6415687748388745,0.8177305987209291,0.0,1930.9781212212458,""
68993.03122366498,0.0005619011967720771,0.6692016312821056,0.8504516046442722,0.0,1930.9781212212458,""
69054.56633227273,0.0,0.6895865759457181,0.8673043313283635,0.0,1930.9781212212458,""
68828.42066603444,0.0,0.6862500717926766,0.8788044532731264,0.0,1930.9781212212458,""
66892.09603307405,0.0,0.6540142818820379,0.8764191449170734,0.0,1930.9781212212458,""
62413.46015156173,0.0,0.6178976473421544,0.8611296865170255,0.0,1930.9781212212458,""
58896.9391135512,0.0,0.5677717778852629,0.8337974370100228,0.0,1930.9781212212458,""
55482.426518372165,0.0,0.5479116044538253,0.8204890634724573,0.0,1930.9781212212458,""
51254.92810649715,0.0,0.5180586492329615,0.7931361378119068,0.0,1930.9781212212458,""
48692.34042662746,0.0,0.512224945260925,0.7431036568703079,0.0,1930.9781212212458,""
47384.714398186865,0.0,0.48669504798541896,0.6939657861157468,0.0,1930.9781212212458,""
47307.08472724697,0.0,0.47093076828910735,0.658399176791385,0.0,1930.9781212212458,""
47414.56737575538,0.0,0.4687132730019814,0.6075869711832589,0.0,1930.9781212212458,""
49368.05026355535,0.0,0.48581203139869594,0.6260402187236433,0.0,1930.9781212212458,""
56720.40554020436,0.0,0.51133999652029,0.668461707969778,0.0,1930.9781212212458,""
63106.64304329246,0.0,0.5422880744052523,0.7218874604103842,0.0,1930.9781212212458,""
66393.87041543212,0.0,0.5656642997085978,0.7471973065302957,0.0,1930.9781212212458,""
67473.2167652519,0.0018426835048696104,0.6130118329289549,0.7715183364752006,0.0,1930.9781212212458,""
67796.08886230658,0.02550912942396524,0.6486397564238595,0.8028908185196124,0.0,1930.9781212212458,""
67898.01777672632,0.07613477391604072,0.7199728610709539,0.8283280760111832,0.0,1930.9781212212458,""
67654.02460941311,0.09910504661085871,0.7690826675641508,0.8736196974696251,0.0,1930.9781212212458,""
67219.2958012026,0.08140617631268841,0.79308080039499,0.90335315872617,0.0,1930.9781212212458,""
66602.910845772,0.06270324497169999,0.76831820669153,0.9098601255479272,0.0,1930.9781212212458,""
66354.7822010467,0.04027166279866553,0.7393149347915182,0.9075622109387029,0.0,1930.9781212212458,""
66449.52704893646,0.00909648333752673,0.7127494426885688,0.8724719432160055,0.0,1930.9781212212458,""
67258.2846050733,0.00017081189051850433,0.6733556951580026,0.8556279384370692,0.0,1930.9781212212458,""
67329.44265150535,0.0,0.648722195890436,0.8500841496271152,0.0,1930.9781212212458,""
67041.10576726218,0.0,0.6493337341618564,0.8380487313890678,0.0,1930.9781212212458,""
65610.03838901782,0.0,0.6722089148141589,0.7967667078793114,0.0,1930.9781212212458,""
62523.713039746835,0.0,0.70288319150318,0.7545338941882259,0.0,1930.9781212212458,""
59012.2486832514,0.0,0.7187029616978589,0.6787232278113486,0.0,1930.9781212212458,""
55241.392470713596,0.0,0.7237454466459187,0.7051609235479901,0.0,1930.9781212212458,""
50935.15099013389,0.0,0.7215339189395049,0.7176774042407782,0.0,1930.9781212212458,""
48022.76090477357,0.0,0.7143042310377308,0.7340291853789782,0.0,1930.9781212212458,""
46536.24565510575,0.0,0.7194133617894621,0.776874201021218,0.0,1930.9781212212458,""
46461.770611166095,0.0,0.7283580560318981,0.803065429795135,0.0,1930.9781212212458,""
46600.62721811814,0.0,0.7299694023303593,0.7981606199428242,0.0,1930.9781212212458,""
48411.58856465695,0.0,0.7319160180896804,0.8003525907966267,0.0,1930.9781212212458,""
53913.40385517583,0.0,0.7293397604052088,0.8154953365067421,0.0,1930.9781212212458,""
61012.42800349619,0.0,0.7323137218528889,0.8025928766595938,0.0,1930.9781212212458,""
65028.539896884075,0.0,0.7362343148517531,0.8168811930180355,0.0,1930.9781212212458,""
66717.39199451626,0.005096600525044862,0.7361750815577431,0.8476269602686309,0.0,1930.9781212212458,""
67221.20448308511,0.11940217038978825,0.7531823962079363,0.8863244928783429,0.0,1930.9781212212458,""
67023.98064926085,0.22815819829715842,0.7512639440591568,0.8799555244452202,0.0,1930.9781212212458,""
66722.4818128696,0.28773854106670527,0.7554863727246018,0.8821994674892762,0.0,1930.9781212212458,""
66541.70047817897,0.3250484648507764,0.7441611119797765,0.8740078157730604,0.0,1930.9781212212458,""
66583.9234374617,0.29309785330416066,0.7390877267513049,0.8773399202223106,0.0,1930.9781212212458,""
66711.20866050107,0.19181364399865983,0.7324026229805136,0.8816428814175693,0.0,1930.9781212212458,""
66882.95689308805,0.06701382213149253,0.7225848799170543,0.8806054745783053,0.0,1930.9781212212458,""
67872.57531232727,0.00043819956528297414,0.7168826074845539,0.8816143035326691,0.0,1930.9781212212458,""
68151.90560393737,0.0,0.7112869980104279,0.8794334565760361,0.0,1930.9781212212458,""
68179.87309541015,0.0,0.6924078117778787,0.8730111900490435,0.0,1930.9781212212458,""
66707.63650933903,0.0,0.6604971381493223,0.8590845757127379,0.0,1930.9781212212458,""
62535.76159413013,0.0,0.6194587885944141,0.8351261456699558,0.0,1930.9781212212458,""
58850.892163135824,0.0,0.5462425743498092,0.7792874120940209,0.0,1930.9781212212458,""
55361.65268404654,0.0,0.500923853321246,0.7274183121191419,0.0,1930.9781212212458,""
51023.51699666286,0.0,0.45233399142679837,0.6944116717647704,0.0,1930.9781212212458,""
48446.35573533614,0.0,0.40761518261509444,0.644458467752219,0.0,1930.9781212212458,""
46980.36875695668,0.0,0.36737770785753276,0.5812832759243018,0.0,1930.9781212212458,""
46762.812159189656,0.0,0.3510374731558265,0.5320584898413,0.0,1930.9781212212458,""
46881.223336948926,0.0,0.35329443100262076,0.5370943633424426,0.0,1930.9781212212458,""
48580.851534376074,0.0,0.352229482510918,0.5398582249009733,0.0,1930.9781212212458,""
55067.23850367055,0.0,0.36950565937880253,0.551706201944256,0.0,1930.9781212212458,""
61452.84972051596,0.0,0.3912571867975027,0.5636716975032082,0.0,1930.9781212212458,""
65231.1915448117,0.0,0.4360308702021311,0.5955654363094897,0.0,1930.9781212212458,""
66506.46939176446,0.0008754045027842847,0.48406016028789645,0.6183204111005962,0.0,1930.9781212212458,""
66281.09250017328,0.030758201178109845,0.5601024138055499,0.6786102995317824,0.0,1930.9781212212458,""
66482.18671670373,0.07822642003616509,0.5852030398563871,0.7085395274334952,0.0,1930.9781212212458,""
66571.53025996072,0.12132673905559553,0.5951488603918269,0.7125980692854048,0.0,1930.9781212212458,""
66478.21029611518,0.16036745321820078,0.5880596842684004,0.7190316914978271,0.0,1930.9781212212458,""
66498.23820114617,0.17516887253424873,0.5722558691046521,0.7530076446532232,0.0,1930.9781212212458,""
67072.79121198526,0.14115272228822437,0.5531834704594264,0.7772803288939198,0.0,1930.9781212212458,""
67625.96433479326,0.08467906284952804,0.5321279051583788,0.7848549175250716,0.0,1930.9781212212458,""
68636.20712215174,0.0004929370165111113,0.5085743414148577,0.7705955174426079,0.0,1930.9781212212458,""
68967.06519722176,0.0,0.4793331980904734,0.7510313548288934,0.0,1930.9781212212458,""
68929.10363533645,0.0,0.44230445237286664,0.7045554921622252,0.0,1930.9781212212458,""
66957.05086338797,0.0,0.4052130023859624,0.641109339406751,0.0,1930.9781212212458,""
62420.43214232699,0.0,0.371662939189268,0.613055330992718,0.0,1930.9781212212458,""
58912.44052647888,0.0,0.3214089854523626,0.6352698725687225,0.0,1930.9781212212458,""
55620.55411488298,0.0,0.2996374723595165,0.6466647132982124,0.0,1930.9781212212458,""
51288.42282258801,0.0,0.28074502799387285,0.6213492673274602,0.0,1930.9781212212458,""
48861.41783005245,0.0,0.27788803198028633,0.5836745032941705,0.0,1930.9781212212458,""
47500.63699939447,0.0,0.281756406569027,0.5320535994414376,0.0,1930.9781212212458,""
47181.840733443045,0.0,0.29868115783577853,0.5100818672599763,0.0,1930.9781212212458,""
47276.71812868577,0.0,0.30177104329600746,0.4991185766432508,0.0,1930.9781212212458,""
49221.655025904176,0.0,0.30028010375546704,0.4688641232603729,0.0,1930.9781212212458,""
56205.399427678756,0.0,0.30663457039645253,0.446606120537306,0.0,1930.9781212212458,""
63069.47676552485,0.0,0.31282572787445,0.4453245257899449,0.0,1930.9781212212458,""
66521.4339879127,0.0,0.31600950404603434,0.45832215125530074,0.0,1930.9781212212458,""
68069.41475882797,0.004604353584468322,0.3228703394536115,0.45388343762171635,0.0,1930.9781212212458,""
68336.61034027535,0.10046857839233761,0.3451436409786391,0.443328413561285,0.0,1930.9781212212458,""
68272.07303412326,0.1792834317563045,0.3471606739751732,0.45569126378661856,0.0,1930.9781212212458,""
68022.33393905958,0.24109946248725392,0.3631659093986375,0.4579003789121067,0.0,1930.9781212212458,""
67971.18391555558,0.23883518656572436,0.37141374815270894,0.44911777814500214,0.0,1930.9781212212458,""
67937.43735949411,0.20714492425109465,0.34537827313463043,0.4262806254245013,0.0,1930.9781212212458,""
67950.13539590687,0.15720120985956818,0.31989929872040745,0.4143152181855484,0.0,1930.9781212212458,""
68512.73263550973,0.0731644112817875,0.2975500212906143,0.40258970374581743,0.0,1930.9781212212458,""
70013.4337656272,0.00077000914733976,0.2968108348953803,0.3937935681679019,0.0,1930.9781212212458,""
70473.22727828083,0.0,0.2966086309976889,0.38501980705480254,0.0,1930.9781212212458,""
70495.94589457673,0.0,0.2952794485735776,0.3768940980863043,0.0,1930.9781212212458,""
68311.68481055282,0.0,0.3017335205069553,0.366036895138049,0.0,1930.9781212212458,""
63490.745390043114,0.0,0.31333765288489684,0.3475807334873541,0.0,1930.9781212212458,""
59721.29086576278,0.0,0.3343420140892597,0.33025292512622534,0.0,1930.9781212212458,""
56309.309925025125,0.0,0.35803680931512016,0.32904177377819493,0.0,1930.9781212212458,""
50196.29228057605,0.0,0.38404417460417345,0.33112929721882445,0.0,1930.9781212212458,""
48058.6746100558,0.0,0.4225408251941651,0.3390032929579633,0.0,1930.9781212212458,""
46692.2505758459,0.0,0.4563947508171707,0.36246782178353665,0.0,1930.9781212212458,""
46055.28101650193,0.0,0.49278990252831933,0.3958253894617308,0.0,1930.9781212212458,""
45957.38154161191,0.0,0.5234181591113395,0.44031423543922127,0.0,1930.9781212212458,""
46115.59006209489,0.0,0.5568424980096295,0.4932374177273435,0.0,1930.9781212212458,""
47493.877084393935,0.0,0.5813586334133691,0.5452965929454707,0.0,1930.9781212212458,""
49449.53706246613,0.0,0.6079142026693333,0.5905530944018722,0.0,1930.9781212212458,""
52355.28983912739,0.0,0.6195647957649675,0.6314427283328594,0.0,1930.9781212212458,""
55964.63378840991,0.004339826894167982,0.6290707022412989,0.6842126035011685,0.0,1930.9781212212458,""
58525.501666375065,0.12662858457585646,0.6161398922914295,0.7183951893387778,0.0,1930.9781212212458,""
59010.041769824755,0.2921362492636961,0.6035982418492399,0.7326898713506612,0.0,1930.9781212212458,""
58757.45953404028,0.3858064542090318,0.585320347956192,0.7303081878503599,0.0,1930.9781212212458,""
58437.95413975056,0.4237329440313388,0.5816267060769205,0.7401245055682978,0.0,1930.9781212212458,""
58091.30304757637,0.3521679987211527,0.5861028972974419,0.7583750394591823,0.0,1930.9781212212458,""
58248.99463338283,0.2884340629370423,0.5631326049159328,0.7683920725165904,0.0,1930.9781212212458,""
59156.71867060094,0.13337232457379664,0.5518621415370362,0.7740622260833921,0.0,1930.9781212212458,""
60930.12272468093,0.0013468736933931913,0.5400230138441229,0.7733601381211628,0.0,1930.9781212212458,""
61458.2046335752,0.0,0.524880482732651,0.7683383508388398,0.0,1930.9781212212458,""
61476.34373882662,0.0,0.5067237942133234,0.7601219697263689,0.0,1930.9781212212458,""
60188.59981332877,0.0,0.4861324862667823,0.7520504040711701,0.0,1930.9781212212458,""
58025.506541571216,0.0,0.460797084647085,0.7371945159018002,0.0,1930.9781212212458,""
55646.41410344382,0.0,0.40661579568495926,0.6892979136406304,0.0,1930.9781212212458,""
52921.01519625991,0.0,0.3937989213939889,0.6721688590424685,0.0,1930.9781212212458,""
50162.33364874987,0.0,0.37873107268912254,0.6635427566326686,0.0,1930.9781212212458,""
47998.62734548492,0.0,0.3716305385191566,0.6632017235797831,0.0,1930.9781212212458,""
