 286   1.54473220e+05  1.55951742e+05  4.86e-04 3.68e-05  1.10e-04  12547s
 287   1.54473170e+05  1.55950710e+05  4.84e-04 3.68e-05  1.10e-04  12612s
 288   1.54472663e+05  1.55946608e+05  4.70e-04 3.67e-05  1.07e-04  12707s
 289   1.54472136e+05  1.55942675e+05  4.58e-04 3.66e-05  1.05e-04  12784s
 290   1.54471832e+05  1.55938579e+05  4.52e-04 3.65e-05  1.03e-04  12850s
 291   1.54471551e+05  1.55932749e+05  4.45e-04 3.63e-05  1.01e-04  12904s
 292   1.54471388e+05  1.55930166e+05  4.40e-04 3.63e-05  1.00e-04  12959s
 293   1.54471260e+05  1.55925890e+05  4.37e-04 3.62e-05  9.89e-05  13026s
 294   1.54470979e+05  1.55923894e+05  4.30e-04 3.61e-05  9.77e-05  13079s
 295   1.54470698e+05  1.55920093e+05  4.23e-04 3.60e-05  9.64e-05  13120s
 296   1.54470491e+05  1.55915983e+05  4.19e-04 3.59e-05  9.51e-05  13171s
 297   1.54469951e+05  1.55912627e+05  4.08e-04 3.58e-05  9.30e-05  13221s
 298   1.54469654e+05  1.55911807e+05  4.02e-04 3.58e-05  9.19e-05  13265s
 299   1.54469311e+05  1.55910752e+05  3.96e-04 3.58e-05  9.06e-05  13304s
 300   1.54469261e+05  1.55907808e+05  3.95e-04 3.57e-05  8.98e-05  13346s
 301   1.54469184e+05  1.55906541e+05  3.93e-04 3.57e-05  8.91e-05  13389s
 302   1.54468828e+05  1.55904203e+05  3.87e-04 3.56e-05  8.76e-05  13443s
 303   1.54468816e+05  1.55900861e+05  3.86e-04 3.55e-05  8.72e-05  13508s
 304   1.54468801e+05  1.55900785e+05  3.86e-04 3.55e-05  8.72e-05  13575s
 305   1.54468537e+05  1.55902476e+05  3.82e-04 3.56e-05  8.61e-05  13704s
 306   1.54468192e+05  1.55898500e+05  3.75e-04 3.55e-05  8.46e-05  13776s
 307   1.54467650e+05  1.55896728e+05  3.64e-04 3.54e-05  8.26e-05  13867s
 308   1.54467386e+05  1.55893026e+05  3.58e-04 3.53e-05  8.09e-05  13967s
 309   1.54466890e+05  1.55887411e+05  3.48e-04 3.52e-05  7.83e-05  14046s
 310   1.54466676e+05  1.55884438e+05  3.42e-04 3.51e-05  7.73e-05  14108s
 311   1.54466381e+05  1.55877964e+05  3.37e-04 3.50e-05  7.55e-05  14171s
 312   1.54466228e+05  1.55873657e+05  3.33e-04 3.49e-05  7.47e-05  14214s
 313   1.54466204e+05  1.55872442e+05  3.32e-04 3.48e-05  7.45e-05  14290s
 314   1.54466165e+05  1.55872064e+05  3.32e-04 3.48e-05  7.44e-05  14363s
 315   1.54466020e+05  1.55865616e+05  3.28e-04 3.47e-05  7.34e-05  14458s
 316   1.54465776e+05  1.55865198e+05  3.21e-04 3.46e-05  7.25e-05  14533s
 317   1.54465415e+05  1.55861413e+05  3.15e-04 3.45e-05  7.10e-05  14602s
 318   1.54465292e+05  1.55859103e+05  3.12e-04 3.45e-05  7.03e-05  14655s
 319   1.54465061e+05  1.55852384e+05  3.08e-04 3.43e-05  6.89e-05  14717s
 320   1.54464907e+05  1.55850147e+05  3.06e-04 3.43e-05  6.83e-05  14782s
 321   1.54464719e+05  1.55845901e+05  3.02e-04 3.42e-05  6.74e-05  14836s
 322   1.54464381e+05  1.55843769e+05  2.96e-04 3.41e-05  6.64e-05  14882s
 323   1.54464145e+05  1.55841996e+05  2.93e-04 3.41e-05  6.55e-05  14920s
 324   1.54463942e+05  1.55840146e+05  2.89e-04 3.40e-05  6.45e-05  14961s
 325   1.54463721e+05  1.55838913e+05  2.86e-04 3.40e-05  6.35e-05  15013s
 326   1.54463626e+05  1.55836298e+05  2.84e-04 3.39e-05  6.29e-05  15060s
 327   1.54463173e+05  1.55836484e+05  2.79e-04 3.39e-05  6.21e-05  15112s
 328   1.54462870e+05  1.55833206e+05  2.73e-04 3.38e-05  6.11e-05  15161s
 329   1.54462550e+05  1.55830442e+05  2.69e-04 3.38e-05  5.99e-05  15207s
 330   1.54462282e+05  1.55827983e+05  2.64e-04 3.37e-05  5.90e-05  15262s
 331   1.54462138e+05  1.55825565e+05  2.60e-04 3.37e-05  5.82e-05  15327s
 332   1.54462042e+05  1.55824329e+05  2.58e-04 3.36e-05  5.79e-05  15391s
 333   1.54461807e+05  1.55823276e+05  2.54e-04 3.36e-05  5.73e-05  15441s
 334   1.54461499e+05  1.55821050e+05  2.50e-04 3.35e-05  5.64e-05  15488s
 335   1.54461392e+05  1.55817173e+05  2.48e-04 3.35e-05  5.58e-05  15535s
 336   1.54460974e+05  1.55813189e+05  2.41e-04 3.34e-05  5.45e-05  15587s
 337   1.54460685e+05  1.55811119e+05  2.37e-04 3.33e-05  5.35e-05  15634s
 338   1.54460437e+05  1.55809041e+05  2.34e-04 3.32e-05  5.25e-05  15689s
 339   1.54460231e+05  1.55806567e+05  2.31e-04 3.32e-05  5.18e-05  15732s
 340   1.54460227e+05  1.55805697e+05  2.31e-04 3.32e-05  5.17e-05  15805s
 341   1.54460035e+05  1.55804711e+05  2.28e-04 3.31e-05  5.11e-05  15863s
 342   1.54459984e+05  1.55800420e+05  2.26e-04 3.30e-05  5.08e-05  15934s
 343   1.54459973e+05  1.55796680e+05  2.26e-04 3.29e-05  5.06e-05  16016s
 344   1.54459946e+05  1.55794111e+05  2.26e-04 3.29e-05  5.05e-05  16062s
 345   1.54459872e+05  1.55792628e+05  2.25e-04 3.28e-05  5.03e-05  16194s
 346   1.54459675e+05  1.55790592e+05  2.22e-04 3.28e-05  4.98e-05  16259s
 347   1.54459633e+05  1.55790551e+05  2.21e-04 3.28e-05  4.97e-05  16355s
 348   1.54459273e+05  1.55787418e+05  2.16e-04 3.27e-05  4.84e-05  16449s
 349   1.54459191e+05  1.55785792e+05  2.15e-04 3.27e-05  4.81e-05  16501s
 350   1.54459060e+05  1.55782432e+05  2.13e-04 3.26e-05  4.75e-05  16564s
 351   1.54458914e+05  1.55778810e+05  2.10e-04 3.25e-05  4.70e-05  16642s
 352   1.54458686e+05  1.55776491e+05  2.07e-04 3.24e-05  4.63e-05  16689s
 353   1.54458603e+05  1.55774057e+05  2.05e-04 3.24e-05  4.58e-05  16741s
 354   1.54458413e+05  1.55772000e+05  2.02e-04 3.23e-05  4.52e-05  16795s
 355   1.54458309e+05  1.55768768e+05  2.00e-04 3.23e-05  4.45e-05  16849s
 356   1.54458183e+05  1.55766095e+05  1.99e-04 3.22e-05  4.41e-05  16910s
 357   1.54457988e+05  1.55764212e+05  1.96e-04 3.21e-05  4.36e-05  16957s
 358   1.54457908e+05  1.55764217e+05  1.95e-04 3.21e-05  4.36e-05  17043s
 359   1.54457822e+05  1.55760021e+05  1.94e-04 3.20e-05  4.31e-05  17093s
 360   1.54457746e+05  1.55757853e+05  1.93e-04 3.20e-05  4.29e-05  17162s
 361   1.54457619e+05  1.55754884e+05  1.92e-04 3.19e-05  4.25e-05  17208s
 362   1.54457550e+05  1.55753401e+05  1.90e-04 3.19e-05  4.21e-05  17262s
 363   1.54457461e+05  1.55750175e+05  1.89e-04 3.18e-05  4.19e-05  17331s
 364   1.54457364e+05  1.55749329e+05  1.88e-04 3.18e-05  4.16e-05  17380s
 365   1.54457278e+05  1.55746667e+05  1.86e-04 3.17e-05  4.13e-05  17427s
 366   1.54457170e+05  1.55743864e+05  1.85e-04 3.16e-05  4.10e-05  17479s
 367   1.54457026e+05  1.55743292e+05  1.84e-04 3.16e-05  4.08e-05  17535s
 368   1.54456860e+05  1.55742706e+05  1.81e-04 3.16e-05  4.02e-05  17591s
 369   1.54456761e+05  1.55742115e+05  1.80e-04 3.16e-05  4.00e-05  17640s
 370   1.54456729e+05  1.55741384e+05  1.80e-04 3.16e-05  4.00e-05  17772s
 371   1.54456569e+05  1.55737990e+05  1.78e-04 3.15e-05  3.93e-05  17860s
 372   1.54456458e+05  1.55735844e+05  1.76e-04 3.14e-05  3.89e-05  17936s
 373   1.54456301e+05  1.55733022e+05  1.74e-04 3.14e-05  3.85e-05  18046s
 374   1.54456183e+05  1.55729716e+05  1.72e-04 3.13e-05  3.80e-05  18139s
 375   1.54456049e+05  1.55729177e+05  1.71e-04 3.13e-05  3.79e-05  18222s
 376   1.54455990e+05  1.55725877e+05  1.70e-04 3.12e-05  3.76e-05  18279s
 377   1.54455827e+05  1.55723341e+05  1.68e-04 3.11e-05  3.71e-05  18335s
 378   1.54455376e+05  1.55721956e+05  1.63e-04 3.11e-05  3.61e-05  18392s
 379   1.54455170e+05  1.55720473e+05  1.61e-04 3.11e-05  3.55e-05  18441s
 380   1.54455166e+05  1.55720064e+05  1.61e-04 3.11e-05  3.54e-05  18517s
 381   1.54455019e+05  1.55717453e+05  1.59e-04 3.10e-05  3.50e-05  18578s
 382   1.54454916e+05  1.55715417e+05  1.58e-04 3.09e-05  3.48e-05  18640s
 383   1.54454766e+05  1.55714413e+05  1.57e-04 3.09e-05  3.45e-05  18709s
 384   1.54454649e+05  1.55713438e+05  1.55e-04 3.09e-05  3.42e-05  18760s
 385   1.54454635e+05  1.55711946e+05  1.55e-04 3.09e-05  3.41e-05  18850s
 386   1.54454566e+05  1.55709547e+05  1.54e-04 3.08e-05  3.38e-05  18925s
 387   1.54454539e+05  1.55708470e+05  1.53e-04 3.08e-05  3.37e-05  18986s
 388   1.54454534e+05  1.55707762e+05  1.53e-04 3.08e-05  3.37e-05  19066s
 389   1.54454498e+05  1.55705779e+05  1.53e-04 3.07e-05  3.35e-05  19181s
 390   1.54454423e+05  1.55705459e+05  1.52e-04 3.07e-05  3.34e-05  19277s
 391   1.54454365e+05  1.55702404e+05  1.51e-04 3.06e-05  3.32e-05  19337s
 392   1.54454331e+05  1.55701144e+05  1.51e-04 3.06e-05  3.30e-05  19417s
 393   1.54454206e+05  1.55700074e+05  1.49e-04 3.06e-05  3.27e-05  19508s
 394   1.54454001e+05  1.55697089e+05  1.47e-04 3.05e-05  3.22e-05  19594s
 395   1.54453772e+05  1.55694711e+05  1.44e-04 3.04e-05  3.15e-05  19663s
 396   1.54453669e+05  1.55693829e+05  1.44e-04 3.04e-05  3.13e-05  19731s
 397   1.54453588e+05  1.55693576e+05  1.42e-04 3.04e-05  3.12e-05  19806s
 398   1.54453414e+05  1.55691444e+05  1.40e-04 3.04e-05  3.08e-05  19904s
 399   1.54453340e+05  1.55690262e+05  1.38e-04 3.03e-05  3.05e-05  19993s
 400   1.54453069e+05  1.55688035e+05  1.36e-04 3.03e-05  2.99e-05  20054s
 401   1.54452962e+05  1.55685052e+05  1.35e-04 3.02e-05  2.95e-05  20117s
 402   1.54452937e+05  1.55683341e+05  1.34e-04 3.02e-05  2.93e-05  20190s
 403   1.54452934e+05  1.55683334e+05  1.34e-04 3.02e-05  2.93e-05  20287s
 404   1.54452842e+05  1.55680647e+05  1.32e-04 3.01e-05  2.90e-05  20375s
 405   1.54452827e+05  1.55678842e+05  1.32e-04 3.00e-05  2.89e-05  20428s
 406   1.54452745e+05  1.55677744e+05  1.31e-04 3.00e-05  2.88e-05  20489s
 407   1.54452533e+05  1.55675413e+05  1.29e-04 3.00e-05  2.83e-05  20552s
 408   1.54452572e+05  1.55675010e+05  1.29e-04 3.00e-05  2.83e-05  20639s
 409   1.54452249e+05  1.55674306e+05  1.26e-04 2.99e-05  2.77e-05  20701s
 410   1.54452123e+05  1.55672850e+05  1.24e-04 2.99e-05  2.74e-05  20796s
 411   1.54452087e+05  1.55671150e+05  1.24e-04 2.99e-05  2.73e-05  20838s
 412   1.54452018e+05  1.55669935e+05  1.23e-04 2.98e-05  2.70e-05  20904s
 413   1.54451730e+05  1.55669087e+05  1.21e-04 2.98e-05  2.64e-05  20967s
 414   1.54451663e+05  1.55666486e+05  1.20e-04 2.97e-05  2.61e-05  21029s
 415   1.54451588e+05  1.55663391e+05  1.19e-04 2.97e-05  2.58e-05  21082s
 416   1.54451380e+05  1.55661976e+05  1.17e-04 2.96e-05  2.55e-05  21130s
 417   1.54451215e+05  1.55659937e+05  1.16e-04 2.96e-05  2.51e-05  21176s
 418   1.54451164e+05  1.55658636e+05  1.15e-04 2.95e-05  2.49e-05  21226s
 419   1.54451146e+05  1.55655888e+05  1.15e-04 2.95e-05  2.47e-05  21271s
 420   1.54450857e+05  1.55654094e+05  1.12e-04 2.94e-05  2.42e-05  21334s
 421   1.54450801e+05  1.55652868e+05  1.12e-04 2.94e-05  2.41e-05  21429s
 422   1.54450719e+05  1.55650674e+05  1.11e-04 2.94e-05  2.38e-05  21547s
 423   1.54450573e+05  1.55647858e+05  1.09e-04 2.93e-05  2.34e-05  21658s
 424   1.54450467e+05  1.55646631e+05  1.09e-04 2.93e-05  2.34e-05  21769s
 425   1.54450294e+05  1.55644647e+05  1.08e-04 2.92e-05  2.30e-05  21821s
 426   1.54450096e+05  1.55642799e+05  1.06e-04 2.92e-05  2.27e-05  21878s
 427   1.54449987e+05  1.55642426e+05  1.05e-04 2.92e-05  2.26e-05  21958s
 428   1.54449959e+05  1.55642397e+05  1.05e-04 2.91e-05  2.25e-05  22059s
 429   1.54449878e+05  1.55639017e+05  1.04e-04 2.91e-05  2.22e-05  22143s
 430   1.54449823e+05  1.55636455e+05  1.03e-04 2.90e-05  2.21e-05  22246s
 431   1.54449719e+05  1.55635333e+05  1.02e-04 2.90e-05  2.20e-05  22304s
 432   1.54449721e+05  1.55635052e+05  1.02e-04 2.90e-05  2.19e-05  22407s
 433   1.54449499e+05  1.55632248e+05  1.00e-04 2.89e-05  2.15e-05  22489s
 434   1.54449418e+05  1.55632293e+05  1.00e-04 2.89e-05  2.15e-05  22591s
 435   1.54449344e+05  1.55630343e+05  9.94e-05 2.89e-05  2.13e-05  22668s
 436   1.54449242e+05  1.55627956e+05  9.81e-05 2.88e-05  2.10e-05  22735s
 437   1.54449273e+05  1.55627155e+05  9.80e-05 2.88e-05  2.10e-05  22871s
 438   1.54449083e+05  1.55626493e+05  9.67e-05 2.88e-05  2.08e-05  22971s
 439   1.54449084e+05  1.55624978e+05  9.66e-05 2.87e-05  2.07e-05  23035s
 440   1.54448930e+05  1.55622410e+05  9.52e-05 2.87e-05  2.04e-05  23123s
 441   1.54448916e+05  1.55621635e+05  9.51e-05 2.86e-05  2.04e-05  23176s
 442   1.54448823e+05  1.55619303e+05  9.43e-05 2.86e-05  2.02e-05  23245s
 443   1.54448721e+05  1.55618017e+05  9.34e-05 2.86e-05  2.00e-05  23299s
 444   1.54448692e+05  1.55617188e+05  9.30e-05 2.85e-05  1.99e-05  23380s
 445   1.54448587e+05  1.55613584e+05  9.21e-05 2.84e-05  1.98e-05  23454s
 446   1.54448551e+05  1.55613243e+05  9.19e-05 2.84e-05  1.97e-05  23544s
 447   1.54448486e+05  1.55610695e+05  9.12e-05 2.84e-05  1.96e-05  23614s
 448   1.54448455e+05  1.55608056e+05  9.09e-05 2.83e-05  1.95e-05  23677s
 449   1.54448423e+05  1.55608227e+05  9.09e-05 2.83e-05  1.95e-05  23779s
 450   1.54448287e+05  1.55602122e+05  8.91e-05 2.82e-05  1.91e-05  23910s
 451   1.54448232e+05  1.55600287e+05  8.88e-05 2.81e-05  1.90e-05  23998s
 452   1.54448161e+05  1.55599933e+05  8.86e-05 2.81e-05  1.90e-05  24108s
 453   1.54448081e+05  1.55598490e+05  8.83e-05 2.81e-05  1.89e-05  24231s
 454   1.54447972e+05  1.55596792e+05  8.75e-05 2.80e-05  1.87e-05  24321s
 455   1.54447878e+05  1.55594834e+05  8.66e-05 2.80e-05  1.86e-05  24413s
 456   1.54447790e+05  1.55592343e+05  8.57e-05 2.79e-05  1.84e-05  24496s
 457   1.54447821e+05  1.55591821e+05  8.57e-05 2.79e-05  1.84e-05  24595s
 458   1.54447793e+05  1.55589281e+05  8.55e-05 2.79e-05  1.83e-05  24669s
 459   1.54447735e+05  1.55587409e+05  8.53e-05 2.78e-05  1.82e-05  24775s
 460   1.54447656e+05  1.55586336e+05  8.49e-05 2.78e-05  1.82e-05  24883s
 461   1.54447712e+05  1.55585308e+05  8.49e-05 2.78e-05  1.82e-05  24994s

Barrier performed 461 iterations in 24994.34 seconds (610.55 work units)
Sub-optimal termination - objective 1.54447712e+05

Crossover log...

  483492 DPushes remaining with DInf 0.0000000e+00             25002s
  395465 DPushes remaining with DInf 0.0000000e+00             25017s
  389696 DPushes remaining with DInf 0.0000000e+00             25021s
  388023 DPushes remaining with DInf 0.0000000e+00             25027s
  387314 DPushes remaining with DInf 0.0000000e+00             25030s
  385182 DPushes remaining with DInf 0.0000000e+00             25038s
  383956 DPushes remaining with DInf 0.0000000e+00             25042s
  382844 DPushes remaining with DInf 0.0000000e+00             25045s
  380866 DPushes remaining with DInf 0.0000000e+00             25052s
  379692 DPushes remaining with DInf 0.0000000e+00             25057s
  375910 DPushes remaining with DInf 0.0000000e+00             25061s
  374842 DPushes remaining with DInf 0.0000000e+00             25065s
  370207 DPushes remaining with DInf 0.0000000e+00             25072s
  365104 DPushes remaining with DInf 0.0000000e+00             25076s
  362849 DPushes remaining with DInf 0.0000000e+00             25083s
  361947 DPushes remaining with DInf 0.0000000e+00             25086s
  358361 DPushes remaining with DInf 0.0000000e+00             25092s
  349696 DPushes remaining with DInf 0.0000000e+00             25096s
  343641 DPushes remaining with DInf 0.0000000e+00             25103s
  342630 DPushes remaining with DInf 0.0000000e+00             25107s
  341517 DPushes remaining with DInf 0.0000000e+00             25111s
  337522 DPushes remaining with DInf 0.0000000e+00             25119s
  334872 DPushes remaining with DInf 0.0000000e+00             25123s
  333647 DPushes remaining with DInf 0.0000000e+00             25126s
  329195 DPushes remaining with DInf 0.0000000e+00             25131s
  325269 DPushes remaining with DInf 0.0000000e+00             25135s
  318168 DPushes remaining with DInf 0.0000000e+00             25140s
  311983 DPushes remaining with DInf 0.0000000e+00             25147s
  309711 DPushes remaining with DInf 0.0000000e+00             25150s
  306172 DPushes remaining with DInf 0.0000000e+00             25156s
  301417 DPushes remaining with DInf 0.0000000e+00             25162s
  298519 DPushes remaining with DInf 0.0000000e+00             25166s
  294632 DPushes remaining with DInf 0.0000000e+00             25173s
  292885 DPushes remaining with DInf 0.0000000e+00             25176s
  286142 DPushes remaining with DInf 0.0000000e+00             25183s
  284251 DPushes remaining with DInf 0.0000000e+00             25186s
  277782 DPushes remaining with DInf 0.0000000e+00             25193s
  275764 DPushes remaining with DInf 0.0000000e+00             25196s
  269045 DPushes remaining with DInf 0.0000000e+00             25202s
  267177 DPushes remaining with DInf 0.0000000e+00             25206s
  259960 DPushes remaining with DInf 0.0000000e+00             25212s
  257585 DPushes remaining with DInf 0.0000000e+00             25216s
  253519 DPushes remaining with DInf 0.0000000e+00             25222s
  250231 DPushes remaining with DInf 0.0000000e+00             25228s
  248763 DPushes remaining with DInf 0.0000000e+00             25230s
  245405 DPushes remaining with DInf 0.0000000e+00             25235s
  239062 DPushes remaining with DInf 0.0000000e+00             25242s
  234341 DPushes remaining with DInf 0.0000000e+00             25247s
  225518 DPushes remaining with DInf 0.0000000e+00             25252s
  217372 DPushes remaining with DInf 0.0000000e+00             25257s
  214438 DPushes remaining with DInf 0.0000000e+00             25260s
  209797 DPushes remaining with DInf 0.0000000e+00             25266s
  203779 DPushes remaining with DInf 0.0000000e+00             25273s
  202173 DPushes remaining with DInf 0.0000000e+00             25276s
  199426 DPushes remaining with DInf 0.0000000e+00             25283s
  198030 DPushes remaining with DInf 0.0000000e+00             25286s
  195303 DPushes remaining with DInf 0.0000000e+00             25293s
  193840 DPushes remaining with DInf 0.0000000e+00             25296s
  189815 DPushes remaining with DInf 0.0000000e+00             25302s
  185494 DPushes remaining with DInf 0.0000000e+00             25308s
  184097 DPushes remaining with DInf 0.0000000e+00             25311s
  180936 DPushes remaining with DInf 0.0000000e+00             25317s
  177941 DPushes remaining with DInf 0.0000000e+00             25323s
  175710 DPushes remaining with DInf 0.0000000e+00             25326s
  171072 DPushes remaining with DInf 0.0000000e+00             25331s
  164699 DPushes remaining with DInf 0.0000000e+00             25337s
  163151 DPushes remaining with DInf 0.0000000e+00             25341s
  160538 DPushes remaining with DInf 0.0000000e+00             25348s
  159361 DPushes remaining with DInf 0.0000000e+00             25351s
  157028 DPushes remaining with DInf 0.0000000e+00             25358s
  155967 DPushes remaining with DInf 0.0000000e+00             25361s
  153915 DPushes remaining with DInf 0.0000000e+00             25367s
  152992 DPushes remaining with DInf 0.0000000e+00             25370s
  150974 DPushes remaining with DInf 0.0000000e+00             25376s
  148517 DPushes remaining with DInf 0.0000000e+00             25383s
  147239 DPushes remaining with DInf 0.0000000e+00             25387s
  145606 DPushes remaining with DInf 0.0000000e+00             25393s
  144803 DPushes remaining with DInf 0.0000000e+00             25396s
  142181 DPushes remaining with DInf 0.0000000e+00             25402s
  137801 DPushes remaining with DInf 0.0000000e+00             25406s
  135917 DPushes remaining with DInf 0.0000000e+00             25412s
  135195 DPushes remaining with DInf 0.0000000e+00             25415s
  133393 DPushes remaining with DInf 0.0000000e+00             25422s
  131955 DPushes remaining with DInf 0.0000000e+00             25428s
  131255 DPushes remaining with DInf 0.0000000e+00             25431s
  129840 DPushes remaining with DInf 0.0000000e+00             25437s
  129141 DPushes remaining with DInf 0.0000000e+00             25440s
  127729 DPushes remaining with DInf 0.0000000e+00             25447s
  126835 DPushes remaining with DInf 0.0000000e+00             25450s
  120744 DPushes remaining with DInf 0.0000000e+00             25460s
  106630 DPushes remaining with DInf 0.0000000e+00             25464s
  100775 DPushes remaining with DInf 0.0000000e+00             25468s
   97833 DPushes remaining with DInf 0.0000000e+00             25474s
   91572 DPushes remaining with DInf 0.0000000e+00             25480s
   87391 DPushes remaining with DInf 0.0000000e+00             25485s
   85224 DPushes remaining with DInf 0.0000000e+00             25490s
   83917 DPushes remaining with DInf 0.0000000e+00             25495s
   82122 DPushes remaining with DInf 0.0000000e+00             25505s
   81362 DPushes remaining with DInf 0.0000000e+00             25510s
   80615 DPushes remaining with DInf 0.0000000e+00             25514s
   79878 DPushes remaining with DInf 0.0000000e+00             25518s
   79169 DPushes remaining with DInf 0.0000000e+00             25522s
   78467 DPushes remaining with DInf 0.0000000e+00             25526s
   76425 DPushes remaining with DInf 0.0000000e+00             25534s
   74414 DPushes remaining with DInf 0.0000000e+00             25540s
   72861 DPushes remaining with DInf 0.0000000e+00             25545s
   71519 DPushes remaining with DInf 0.0000000e+00             25551s
   70421 DPushes remaining with DInf 0.0000000e+00             25556s
   69297 DPushes remaining with DInf 0.0000000e+00             25562s
   68403 DPushes remaining with DInf 0.0000000e+00             25568s
   67627 DPushes remaining with DInf 0.0000000e+00             25573s
   66879 DPushes remaining with DInf 0.0000000e+00             25578s
   66139 DPushes remaining with DInf 0.0000000e+00             25583s
   65394 DPushes remaining with DInf 0.0000000e+00             25589s
   64617 DPushes remaining with DInf 0.0000000e+00             25595s
   63846 DPushes remaining with DInf 0.0000000e+00             25601s
   63116 DPushes remaining with DInf 0.0000000e+00             25606s
   62344 DPushes remaining with DInf 0.0000000e+00             25611s
   61577 DPushes remaining with DInf 0.0000000e+00             25616s
   60799 DPushes remaining with DInf 0.0000000e+00             25623s
   60023 DPushes remaining with DInf 0.0000000e+00             25629s
   59236 DPushes remaining with DInf 0.0000000e+00             25636s
   58499 DPushes remaining with DInf 0.0000000e+00             25643s
   57745 DPushes remaining with DInf 0.0000000e+00             25650s
   57002 DPushes remaining with DInf 0.0000000e+00             25656s
   56281 DPushes remaining with DInf 0.0000000e+00             25661s
   55511 DPushes remaining with DInf 0.0000000e+00             25668s
   54687 DPushes remaining with DInf 0.0000000e+00             25674s
   54005 DPushes remaining with DInf 0.0000000e+00             25683s
   53321 DPushes remaining with DInf 0.0000000e+00             25691s
   52619 DPushes remaining with DInf 0.0000000e+00             25699s
   51916 DPushes remaining with DInf 0.0000000e+00             25707s
   51218 DPushes remaining with DInf 0.0000000e+00             25715s
   50513 DPushes remaining with DInf 0.0000000e+00             25723s
   49814 DPushes remaining with DInf 0.0000000e+00             25731s
   49111 DPushes remaining with DInf 0.0000000e+00             25739s
   48416 DPushes remaining with DInf 0.0000000e+00             25746s
   47700 DPushes remaining with DInf 0.0000000e+00             25754s
   46990 DPushes remaining with DInf 0.0000000e+00             25762s
   46260 DPushes remaining with DInf 0.0000000e+00             25769s
   45562 DPushes remaining with DInf 0.0000000e+00             25777s
   44824 DPushes remaining with DInf 0.0000000e+00             25785s
   44066 DPushes remaining with DInf 0.0000000e+00             25793s
   43312 DPushes remaining with DInf 0.0000000e+00             25801s
   42555 DPushes remaining with DInf 0.0000000e+00             25810s
   41734 DPushes remaining with DInf 0.0000000e+00             25817s
   40802 DPushes remaining with DInf 0.0000000e+00             25825s
   39932 DPushes remaining with DInf 0.0000000e+00             25833s
   39011 DPushes remaining with DInf 0.0000000e+00             25840s
   38284 DPushes remaining with DInf 0.0000000e+00             25846s
   37573 DPushes remaining with DInf 0.0000000e+00             25852s
   36900 DPushes remaining with DInf 0.0000000e+00             25857s
   36227 DPushes remaining with DInf 0.0000000e+00             25863s
   35554 DPushes remaining with DInf 0.0000000e+00             25870s
   34881 DPushes remaining with DInf 0.0000000e+00             25877s
   34208 DPushes remaining with DInf 0.0000000e+00             25885s
   33535 DPushes remaining with DInf 0.0000000e+00             25893s
   32861 DPushes remaining with DInf 0.0000000e+00             25900s
   32188 DPushes remaining with DInf 0.0000000e+00             25906s
   31515 DPushes remaining with DInf 0.0000000e+00             25913s
   30842 DPushes remaining with DInf 0.0000000e+00             25921s
   30169 DPushes remaining with DInf 0.0000000e+00             25929s
   29496 DPushes remaining with DInf 0.0000000e+00             25936s
   28823 DPushes remaining with DInf 0.0000000e+00             25945s
   28150 DPushes remaining with DInf 0.0000000e+00             25952s
   27477 DPushes remaining with DInf 0.0000000e+00             25960s
   26804 DPushes remaining with DInf 0.0000000e+00             25968s
   26131 DPushes remaining with DInf 0.0000000e+00             25976s
   25458 DPushes remaining with DInf 0.0000000e+00             25984s
   24785 DPushes remaining with DInf 0.0000000e+00             25993s
   24112 DPushes remaining with DInf 0.0000000e+00             26001s
   23424 DPushes remaining with DInf 0.0000000e+00             26008s
   22747 DPushes remaining with DInf 0.0000000e+00             26012s
   22070 DPushes remaining with DInf 0.0000000e+00             26017s
   21396 DPushes remaining with DInf 0.0000000e+00             26021s
   20721 DPushes remaining with DInf 0.0000000e+00             26026s
   20039 DPushes remaining with DInf 0.0000000e+00             26032s
   19358 DPushes remaining with DInf 0.0000000e+00             26036s
   18002 DPushes remaining with DInf 0.0000000e+00             26044s
   17326 DPushes remaining with DInf 0.0000000e+00             26049s
   16612 DPushes remaining with DInf 0.0000000e+00             26055s
   15859 DPushes remaining with DInf 0.0000000e+00             26061s
   14288 DPushes remaining with DInf 0.0000000e+00             26068s
   13417 DPushes remaining with DInf 0.0000000e+00             26074s
   12412 DPushes remaining with DInf 0.0000000e+00             26078s
   11402 DPushes remaining with DInf 0.0000000e+00             26081s
    9673 DPushes remaining with DInf 0.0000000e+00             26087s
    8659 DPushes remaining with DInf 0.0000000e+00             26090s
    6583 DPushes remaining with DInf 0.0000000e+00             26096s
    5227 DPushes remaining with DInf 0.0000000e+00             26106s
    4554 DPushes remaining with DInf 0.0000000e+00             26114s
    3881 DPushes remaining with DInf 0.0000000e+00             26123s
    3208 DPushes remaining with DInf 0.0000000e+00             26132s
    2535 DPushes remaining with DInf 0.0000000e+00             26140s
    1861 DPushes remaining with DInf 0.0000000e+00             26149s
    1177 DPushes remaining with DInf 0.0000000e+00             26153s
     492 DPushes remaining with DInf 0.0000000e+00             26157s
       0 DPushes remaining with DInf 0.0000000e+00             26163s

  721801 PPushes remaining with PInf 2.0595884e-01             26164s
  637819 PPushes remaining with PInf 6.2768697e+00             26168s
  615787 PPushes remaining with PInf 6.2768697e+00             26171s
