Demand_ftr,Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
21473.65288,0.845160881,7.72E-05,0.463554284,0.461043859,11191.97273,0
21752.91871,0.856152237,0.009485505,0.472956244,0.476890703,11191.97273,0
21840.89634,0.859614864,0.049029119,0.534858702,0.523445111,11191.97273,0
21845.35862,0.85979049,0.102981412,0.513024611,0.536733339,11191.97273,0
21823.03986,0.858912068,0.107297275,0.498073044,0.555973269,11191.97273,0
21784.98027,0.857414117,0.060691849,0.493993873,0.587829406,11191.97273,0
21847.40546,0.85987105,0.021262117,0.503474484,0.628564911,11191.97273,0
22028.16455,0.866985373,0.00063996,0.524527333,0.685189767,11191.97273,0
22324.39981,0.878644612,0,0.540316945,0.735053281,11191.97273,0
22411.55673,0.882074938,0,0.558448622,0.766966413,11191.97273,0
22389.24043,0.881196612,0,0.572783479,0.786628402,11191.97273,0
22228.3085,0.874862647,0,0.580332996,0.801595914,11191.97273,0
21996.18899,0.865726878,0,0.593564896,0.812026909,11191.97273,0
21568.7564,0.848903969,0,0.590198183,0.809358118,11191.97273,0
21126.1555,0.831484065,0,0.571079943,0.77101614,11191.97273,0
20628.62386,0.811902195,0,0.573789014,0.760412028,11191.97273,0
20342.9386,0.800658184,0,0.586257689,0.741485556,11191.97273,0
20180.56429,0.794267449,0,0.594860974,0.707130155,11191.97273,0
20130.10689,0.792281545,0,0.59052344,0.68062576,11191.97273,0
20128.73946,0.792227725,0,0.552531293,0.670151507,11191.97273,0
20315.08008,0.799561727,0,0.528375656,0.660312548,11191.97273,0
20331.4561,0.800206255,0,0.49871233,0.650132086,11191.97273,0
20673.15572,0.813654882,0,0.454915877,0.647620847,11191.97273,0
21194.28877,0.834165657,0,0.446110826,0.637691095,11191.97273,0
21535.14188,0.847580967,0.000177529,0.471114835,0.635177372,11191.97273,0
21816.36364,0.858649305,0.03343104,0.507596238,0.63262233,11191.97273,0
21903.6508,0.862084756,0.096984408,0.548143502,0.62829221,11191.97273,0
21848.54315,0.859915827,0.129393724,0.569711601,0.63653963,11191.97273,0
21793.06938,0.857732488,0.131078944,0.583373835,0.649126443,11191.97273,0
21752.82533,0.856148561,0.110143271,0.574392031,0.669072961,11191.97273,0
21766.08439,0.856670412,0.050333924,0.565042443,0.678147804,11191.97273,0
21950.31059,0.863921194,0.00165601,0.55125828,0.692721606,11191.97273,0
22189.2562,0.873325625,0,0.555286331,0.697768437,11191.97273,0
22198.61568,0.873693996,0,0.588751656,0.689225451,11191.97273,0
22134.04535,0.871152634,0,0.639845583,0.722849469,11191.97273,0
21932.84972,0.863233968,0,0.66806364,0.783208204,11191.97273,0
21716.16881,0.854705833,0,0.682976925,0.795376557,11191.97273,0
21276.7033,0.837409332,0,0.675996136,0.798779544,11191.97273,0
20828.93736,0.819786142,0,0.673971088,0.810594355,11191.97273,0
20598.89173,0.810731997,0,0.618777423,0.825840552,11191.97273,0
20291.33738,0.798627261,0,0.566360438,0.826006684,11191.97273,0
20205.71497,0.79525733,0,0.52301194,0.812497994,11191.97273,0
20181.51891,0.794305021,0,0.498163398,0.787113746,11191.97273,0
20215.47498,0.795641465,0,0.480786363,0.755422075,11191.97273,0
20951.7237,0.824618772,0,0.471098014,0.721990642,11191.97273,0
22539.75383,0.887120524,0,0.447055271,0.677002473,11191.97273,0
23456.96314,0.923220085,0,0.434606386,0.634071622,11191.97273,0
23175.05828,0.912124862,0,0.432157531,0.591040786,11191.97273,0
23167.2198,0.911816355,0.000185902,0.440805909,0.554446374,11191.97273,0
23148.96034,0.911097698,0.027856515,0.447004556,0.523210841,11191.97273,0
23050.68458,0.907229757,0.081678554,0.453059429,0.468362051,11191.97273,0
22972.88959,0.904167899,0.115723804,0.459585502,0.482920765,11191.97273,0
22912.2213,0.901780114,0.126450437,0.460078637,0.510068228,11191.97273,0
22902.45392,0.901395689,0.094661488,0.45997132,0.521049818,11191.97273,0
22912.44245,0.901788818,0.039573946,0.475602795,0.530740561,11191.97273,0
23051.26448,0.907252581,0.001417127,0.467808683,0.541928318,11191.97273,0
23239.83993,0.914674541,0,0.446849529,0.560946606,11191.97273,0
23264.26696,0.915635941,0,0.425894456,0.561872316,11191.97273,0
23274.64372,0.91604435,0,0.411874112,0.544953008,11191.97273,0
22964.11739,0.903822642,0,0.399767921,0.537075577,11191.97273,0
22686.72886,0.892905173,0,0.376352597,0.534495231,11191.97273,0
22345.40396,0.879471295,0,0.351171747,0.519754226,11191.97273,0
21622.27915,0.85101052,0,0.305983881,0.44157908,11191.97273,0
20607.89,0.811086151,0,0.307829365,0.425473681,11191.97273,0
20262.9309,0.797509237,0,0.303897311,0.416845338,11191.97273,0
20128.7628,0.792228644,0,0.30816141,0.384491163,11191.97273,0
20118.75954,0.791834935,0,0.309910515,0.349728631,11191.97273,0
20206.28996,0.795279961,0,0.303308391,0.330044878,11191.97273,0
20941.43294,0.824213748,0,0.299502098,0.322852766,11191.97273,0
22526.04756,0.886581073,0,0.301615777,0.326369062,11191.97273,0
23457.8723,0.923255868,0,0.310285901,0.355598168,11191.97273,0
23193.13836,0.912836459,0,0.312490441,0.385842279,11191.97273,0
23122.4496,0.910054288,0.000165871,0.308954199,0.405767101,11191.97273,0
23182.47165,0.912416638,0.020384509,0.30212533,0.415528651,11191.97273,0
23119.62382,0.90994307,0.058252873,0.30223401,0.420628549,11191.97273,0
23043.68893,0.906954422,0.107592334,0.305698426,0.436000857,11191.97273,0
22950.25386,0.903277001,0.132647852,0.307238023,0.446302772,11191.97273,0
22953.17301,0.903391893,0.108688512,0.311055677,0.46190641,11191.97273,0
22955.63021,0.903488603,0.039698279,0.313379899,0.471690538,11191.97273,0
23085.0166,0.908580998,0.001873826,0.310108702,0.466600759,11191.97273,0
23232.57644,0.914388664,0,0.299279321,0.455085124,11191.97273,0
23245.51115,0.914897749,0,0.284894228,0.442144768,11191.97273,0
23197.7579,0.913018275,0,0.273177151,0.424979067,11191.97273,0
22812.77345,0.897866041,0,0.259729977,0.410747249,11191.97273,0
22467.16811,0.884263693,0,0.245942956,0.405099376,11191.97273,0
22133.78734,0.871142479,0,0.231549625,0.408495039,11191.97273,0
21417.27732,0.842942049,0,0.269580247,0.467143261,11191.97273,0
20594.15425,0.810545539,0,0.244113694,0.470051412,11191.97273,0
20263.67175,0.797538396,0,0.225157118,0.472750432,11191.97273,0
20128.7628,0.792228644,0,0.214584395,0.47682197,11191.97273,0
20117.5678,0.791788031,0,0.199500757,0.483302173,11191.97273,0
20147.46211,0.792964612,0,0.185572899,0.491290866,11191.97273,0
20897.42693,0.822481757,0,0.173865652,0.489799654,11191.97273,0
22496.49481,0.885417934,0,0.16464301,0.485024277,11191.97273,0
23396.44964,0.920838392,0,0.161136907,0.476497133,11191.97273,0
23115.08291,0.909764349,0,0.163166929,0.469603722,11191.97273,0
23005.0347,0.905433067,0.000103135,0.168747051,0.474156635,11191.97273,0
23062.57498,0.90769774,0.009539491,0.172454116,0.484697749,11191.97273,0
22976.29528,0.90430194,0.05918544,0.196398524,0.482026234,11191.97273,0
22958.17096,0.903588602,0.122975747,0.185465508,0.464653001,11191.97273,0
22949.43315,0.903244699,0.134504251,0.183561185,0.453858071,11191.97273,0
22897.56164,0.901203138,0.083707515,0.176990867,0.449852175,11191.97273,0
22906.10287,0.901539304,0.012524316,0.166192749,0.454507742,11191.97273,0
22964.02647,0.903819064,0.000275336,0.160714585,0.460301574,11191.97273,0
23093.27525,0.908906042,0,0.150514122,0.448886906,11191.97273,0
23100.83114,0.909203427,0,0.141849683,0.435027102,11191.97273,0
23062.56269,0.907697256,0,0.136540089,0.409681493,11191.97273,0
22675.0375,0.892445024,0,0.133811574,0.380522533,11191.97273,0
22328.00698,0.878786584,0,0.134076628,0.361916824,11191.97273,0
21976.92699,0.864968763,0,0.132313215,0.367672087,11191.97273,0
21216.38392,0.835035279,0,0.140136604,0.354318835,11191.97273,0
20517.02147,0.807509744,0,0.142629375,0.343370629,11191.97273,0
20165.52622,0.79367558,0,0.146211057,0.335842552,11191.97273,0
20044.197,0.7889003,0,0.144904657,0.346913746,11191.97273,0
20023.75923,0.788095909,0,0.138619669,0.358173644,11191.97273,0
20055.19666,0.789333225,0,0.131783548,0.354692615,11191.97273,0
20861.31836,0.821060595,0,0.124426898,0.358417166,11191.97273,0
22421.47646,0.882465359,0,0.120384429,0.358969033,11191.97273,0
23284.82145,0.916444925,0,0.120932193,0.353761428,11191.97273,0
23000.93117,0.90527156,0,0.125684077,0.358915738,11191.97273,0
22904.52043,0.901477023,0.000139008,0.125974544,0.355409953,11191.97273,0
22932.88145,0.902593257,0.006877474,0.122366024,0.351132127,11191.97273,0
22924.76285,0.902273725,0.028309077,0.115247597,0.347507804,11191.97273,0
22913.7079,0.901838624,0.056923971,0.107454987,0.327740409,11191.97273,0
22912.2213,0.901780114,0.063995769,0.103759566,0.319609897,11191.97273,0
22911.34653,0.901745685,0.035604217,0.107534427,0.325089258,11191.97273,0
22892.31551,0.900996661,0.014372928,0.119474468,0.345909814,11191.97273,0
23000.14978,0.905240806,0.000888026,0.140502046,0.378793606,11191.97273,0
23169.36003,0.91190059,0,0.152020568,0.398545267,11191.97273,0
23203.92548,0.913261019,0,0.160228453,0.426224042,11191.97273,0
23194.01558,0.912870984,0,0.164862744,0.445410523,11191.97273,0
22812.77345,0.897866041,0,0.174720241,0.464629921,11191.97273,0
22477.31635,0.884663108,0,0.183401973,0.473441838,11191.97273,0
22150.84278,0.871813748,0,0.184374204,0.482109095,11191.97273,0
21430.28328,0.843453939,0,0.165447184,0.43240082,11191.97273,0
20556.52221,0.809064416,0,0.160709182,0.430266491,11191.97273,0
20220.24686,0.795829277,0,0.161315174,0.427600667,11191.97273,0
20086.85032,0.790579051,0,0.160579895,0.42486879,11191.97273,0
20050.93833,0.789165625,0,0.16380473,0.426413948,11191.97273,0
20066.19509,0.789766102,0,0.165031617,0.430732351,11191.97273,0
20850.87771,0.820649671,0,0.162363169,0.4358932,11191.97273,0
22419.09297,0.88237155,0,0.155627835,0.438512798,11191.97273,0
23339.90453,0.918612887,0,0.155475452,0.437630346,11191.97273,0
23058.93586,0.907554511,0,0.161925151,0.443537598,11191.97273,0
22983.65214,0.904591492,0.000114923,0.165211887,0.453331274,11191.97273,0
23059.31919,0.907569598,0.005554787,0.16168992,0.465032126,11191.97273,0
23050.68458,0.907229757,0.03549916,0.171733801,0.469014217,11191.97273,0
23010.89021,0.905663529,0.085134314,0.191443632,0.457686261,11191.97273,0
22999.76646,0.90522572,0.086880063,0.193669303,0.428941414,11191.97273,0
22988.1783,0.904769632,0.05831418,0.185974921,0.398166028,11191.97273,0
23020.44135,0.906039443,0.013110229,0.178404319,0.372293198,11191.97273,0
23097.1994,0.909060489,0.000930792,0.1640555,0.367268453,11191.97273,0
23232.57644,0.914388664,0,0.15410547,0.376378304,11191.97273,0
23252.77463,0.915183625,0,0.143198,0.37007003,11191.97273,0
23213.19895,0.913626004,0,0.134980444,0.365458535,11191.97273,0
22842.17141,0.899023088,0,0.119462805,0.367439274,11191.97273,0
22509.75141,0.885939688,0,0.103769591,0.362927681,11191.97273,0
22154.27303,0.871948756,0,0.094796969,0.359578938,11191.97273,0
21452.91411,0.844344644,0,0.090334477,0.344993417,11191.97273,0
20390.0714,0.802513238,0,0.087403215,0.356574039,11191.97273,0
20076.38265,0.790167064,0,0.081533988,0.343096755,11191.97273,0
19892.55943,0.782932142,0,0.077896944,0.326414731,11191.97273,0
19854.35364,0.781428437,0,0.075672342,0.314543818,11191.97273,0
19855.22717,0.781462818,0,0.077303121,0.313270298,11191.97273,0
19991.07845,0.786809658,0,0.082565623,0.326472067,11191.97273,0
19988.40379,0.786704388,0,0.088320859,0.330635184,11191.97273,0
20372.31198,0.801814262,0,0.097056793,0.334457737,11191.97273,0
20941.76712,0.8242269,0,0.105253531,0.353436177,11191.97273,0
21331.99032,0.83958532,0.000150263,0.109708956,0.368680148,11191.97273,0
21635.96576,0.851549198,0.011949293,0.117065927,0.386855378,11191.97273,0
21699.17972,0.854037175,0.03886799,0.116143426,0.395390545,11191.97273,0
21694.58475,0.853856326,0.088705059,0.120111081,0.401296528,11191.97273,0
21694.61178,0.85385739,0.087065098,0.118776992,0.38860149,11191.97273,0
21698.50153,0.854010483,0.060074319,0.117626551,0.376480687,11191.97273,0
21747.23029,0.855928352,0.02455725,0.126980583,0.387556959,11191.97273,0
21947.32755,0.863803787,0.001854302,0.141642293,0.39942292,11191.97273,0
22247.44027,0.875615636,0,0.161597722,0.426378973,11191.97273,0
22298.18884,0.877613,0,0.175444832,0.455911847,11191.97273,0
22251.60031,0.875779367,0,0.183900226,0.481683775,11191.97273,0
22099.8706,0.869807583,0,0.188475564,0.487435734,11191.97273,0
21901.81527,0.862012513,0,0.196995817,0.475206286,11191.97273,0
21393.10829,0.841990804,0,0.207303226,0.469897289,11191.97273,0
20917.62021,0.823276525,0,0.167769116,0.414517343,11191.97273,0
20447.68294,0.804780715,0,0.179750836,0.437504845,11191.97273,0
20146.4866,0.792926218,0,0.195293074,0.457379822,11191.97273,0
19972.34475,0.786072336,0,0.218490003,0.475333805,11191.97273,0
19930.76399,0.784435799,0,0.243589759,0.498556956,11191.97273,0
19926.28451,0.784259495,0,0.266241746,0.528964472,11191.97273,0
20057.50151,0.789423939,0,0.288554343,0.559084916,11191.97273,0
20054.48899,0.789305372,0,0.302034451,0.580010961,11191.97273,0
20451.7619,0.804941255,0,0.315846921,0.592327331,11191.97273,0
20986.50293,0.825987614,0,0.327994948,0.59614558,11191.97273,0
21365.08391,0.840887819,0.000178425,0.343440114,0.613078252,11191.97273,0
21682.03828,0.853362522,0.00969476,0.35334248,0.627345856,11191.97273,0
21760.4574,0.856448945,0.032242133,0.329061595,0.632418462,11191.97273,0
21757.60705,0.85633676,0.084979347,0.352229521,0.648107533,11191.97273,0
21766.11388,0.856671573,0.077824951,0.369356694,0.652186191,11191.97273,0
21763.36918,0.856563547,0.050420313,0.392614268,0.663101417,11191.97273,0
21800.04783,0.858007146,0.014714103,0.416999547,0.672472555,11191.97273,0
21974.34939,0.864867314,0.000885409,0.448666334,0.684359414,11191.97273,0
22276.59742,0.876763204,0,0.480527576,0.716623538,11191.97273,0
22329.87937,0.878860277,0,0.510772716,0.749655243,11191.97273,0
22317.77028,0.878383687,0,0.548203596,0.788692039,11191.97273,0
22145.60402,0.871607561,0,0.582432279,0.821130337,11191.97273,0
21937.07365,0.863400214,0,0.611197474,0.847623677,11191.97273,0
21482.06143,0.845491825,0,0.631926666,0.863467324,11191.97273,0
21022.76876,0.827414966,0,0.574735781,0.820736135,11191.97273,0
20677.58851,0.813829348,0,0.618549386,0.841264338,11191.97273,0
20361.45115,0.801386801,0,0.642490679,0.846905001,11191.97273,0
20241.59134,0.796669354,0,0.659695083,0.862059892,11191.97273,0
20227.74132,0.796124244,0,0.677813237,0.871658099,11191.97273,0
20266.61916,0.7976544,0,0.698979172,0.890879656,11191.97273,0
20979.24927,0.825702124,0,0.721231215,0.90576686,11191.97273,0
22551.90224,0.887598662,0,0.740145888,0.919771428,11191.97273,0
23464.08902,0.923500545,0,0.754243881,0.926746506,11191.97273,0
23169.37723,0.911901267,0,0.766705379,0.931149732,11191.97273,0
