Weights
190
144
66
146
93
134
148
200
167
113
71
104
132
126
91
132
95
88
56
72
123
109
82
86
105
86
94
63
142
93
149
84
107
94
87
83
132
83
84
74
118
110
153
75
178
86
105
96
121
96
86
118
170
168
106
132
64
154
107
71
76
67
111
144
72
121
103
168
120
174
155
116
108
119
150
139
175
