Demand,Solar,WindOn,WindOff
57568.121639444544,0.0,0.2586452919856925,0.19299681929604848
56900.92971933142,0.0,0.2768541661359457,0.2078291262345507
56783.59221811671,0.0,0.28762430002647216,0.23718211905639314
56799.88967417565,0.0,0.29654465058744084,0.2663815019398066
57659.97781019586,0.0,0.3028019735470542,0.2741317434771213
63978.98877496121,0.0,0.30841599264546116,0.2901417741009267
65983.82681478544,0.0,0.30876695974859086,0.3215060211429707
65114.42933207289,0.0,0.29763401149956437,0.3344715510026569
64458.15350100522,3.178107152194973e-5,0.2882356443545233,0.3448432650497195
64568.806117549044,0.0006808389202517324,0.29236173628567974,0.344110048579067
64383.274427872195,0.004632971269167641,0.2945655385991153,0.3407026571902238
64336.94727091426,0.01353905608457842,0.27601541340073854,0.32050774770830426
64387.33136518027,0.01740210181528091,0.2659659539043326,0.3082273703412512
64387.33136518027,0.011092801405466732,0.25211489739977094,0.2915762843448992
64387.33136518027,0.002958385469710497,0.22917036980833297,0.27580859401322516
64581.03269493457,0.0001369602745212461,0.21935531876289416,0.261139445477414
64739.09292424863,0.0,0.20627066553582935,0.25557036799226873
64739.09292424863,0.0,0.1913644763209335,0.24772260762942308
64549.52520931167,0.0,0.17668209862610185,0.24009927807433068
63975.11307540229,0.0,0.1611748028618117,0.23736891728439768
63051.637036613945,0.0,0.1509856041088788,0.2326326093238212
61156.21083182008,0.0,0.15254681336867648,0.2368433660341826
59350.66460924342,0.0,0.1557553146382109,0.19848022730943093
58585.39518410499,0.0,0.1522551847500334,0.18649223033017504
57179.08784019351,0.0,0.1462802315006032,0.17557254446724244
56558.892262573674,0.0,0.1459001384155253,0.16441163867581104
56485.83950829754,0.0,0.14216727653565653,0.1462438743707073
56502.13696435647,0.0,0.14815248658873104,0.1389864429482146
57659.97781019586,0.0,0.1584332184701216,0.13196914753831185
63978.98877496121,0.0,0.17663965763430328,0.13071499102019163
65983.82681478544,0.0,0.19175604163338278,0.12577067949510035
65114.42933207289,0.0,0.1869909570634954,0.1239457823517695
64343.22088530819,2.4108227486889915e-5,0.17591719275664203,0.11878439811640396
64453.87350185202,0.0006216623010983008,0.16262296466317888,0.11137745555845992
64313.70004424337,0.007840471840002115,0.1832740383115809,0.09180058389950353
64267.379857968095,0.025548102343754615,0.1616362093318875,0.09358067460969688
63954.53562019016,0.03742141711466551,0.14271035802130838,0.08834724194162846
63954.53562019016,0.026675898888797855,0.12549415649899548,0.0808326910060265
64209.24436458423,0.006580820702066965,0.11348367755687608,0.06898117702103762
64511.46528198842,0.000292428847514433,0.088568839557264,0.06175340629533534
64669.52551130247,0.0,0.07472878775848141,0.057925142869783945
64739.09292424863,0.0,0.07107928740519025,0.0616838185999435
64549.52520931167,0.0,0.07504935266155086,0.06364396529046094
63886.78058473558,0.0,0.07833820035666654,0.05651738086318698
63087.29904910218,0.0,0.07982808803069191,0.05170035677934661
61133.47246498336,0.0,0.07651481875528957,0.049047234495251175
59578.28528082097,0.0,0.08720112695946444,0.07410079548538073
58834.61103056302,0.0,0.08726027171638645,0.0708297390101962
57428.31065733421,0.0,0.090635292499769,0.06801670806256337
56856.644972392845,0.0,0.09573647567201601,0.06825530012901117
56783.59221811671,0.0,0.1075104328313081,0.06399269071676142
56799.88967417565,0.0,0.11670499597018319,0.05930851973460589
57957.73052001503,0.0,0.1254207266781821,0.06204725194721554
64033.36009970872,0.0,0.13863741911072958,0.0681082937518985
65953.15581108173,0.0,0.14958067046776238,0.06682168091218595
65162.47127696517,0.0,0.1565225407382251,0.06702945718220894
64458.15350100522,2.6179138197348216e-5,0.16565663989517226,0.0661147658428705
64550.40351532681,0.0006021397401019846,0.1763582960780038,0.06403548740706694
64504.06938768623,0.00861205421333582,0.18790860207076884,0.10199028695332522
64459.324575692095,0.0454055583691922,0.18495807588394836,0.0811231140897453
64508.13329567697,0.0619696787387516,0.19120167686827022,0.06805019655372366
64508.13329567697,0.032349387101621996,0.19820029778232165,0.060033272985089044
64508.13329567697,0.007264036958476768,0.21765095455005787,0.057352415970432974
64703.40999971242,0.000357396081917019,0.23393040865579007,0.05929141253294971
64861.47022902647,0.0,0.24193134444649694,0.0560657761761219
64861.47022902647,0.0,0.24911122383924972,0.05890336470989821
64671.90251408951,0.0,0.24637429055959575,0.0660235713412996
63975.11307540229,0.0,0.2482237955966755,0.08357756098433033
63163.54437603657,0.0,0.25012625418023093,0.11609450741723785
61232.45615875446,0.0,0.2587310075029025,0.13750794161289417
59631.7992116013,0.0,0.29208513744348996,0.1351043484905551
58843.728683482215,0.0,0.29698982922800854,0.1415121598274032
57467.01885814483,0.0,0.29643075249323164,0.152141442143986
