Demand,Solar,WindOn,WindOff
42144.75787404513,0.0,1.4076530906860032,0.5660415176047752
41320.825987548495,0.0,1.4167143515307548,0.5598394473796172
41424.24501315334,0.0,1.4293681245260301,0.5586179734852773
41424.24501315334,0.0,1.4378364160295558,0.5550329732011353
43221.67930724792,0.0,1.4658244223205885,0.5514683581856815
49018.54314356927,0.0,1.4881432609948848,0.5587339024530629
51511.670188452925,0.0,1.491665360382763,0.5616457601538543
52314.81794049056,0.0,1.495262010754673,0.5607638139289834
52476.895425662915,0.0,1.5058521547681385,0.5635826634299697
52841.28474077222,0.0,1.5013309561267971,0.5672546908095729
52479.70578723403,0.0,1.4856952933154932,0.5465889087649899
52441.825761594955,0.0,1.4706447625200756,0.5548472163098661
52585.85536698201,0.0,1.465290626294959,0.5669164071511348
52858.23811868804,0.0,1.4535557401804864,0.5882061561736589
52805.35999711872,0.0,1.413825223153197,0.6004118244985891
52805.35999711872,0.0,1.3688492500513305,0.6069563682075744
52823.72140608538,0.0,1.3189714997934296,0.6036007940860445
52870.368847741454,0.0,1.2736722977110002,0.5929796965775115
52812.53126457605,0.0,1.2411819336081011,0.5884793035421051
52735.73371673411,0.0,1.2197529383300667,0.5885896500238365
53120.07488883917,0.0,1.2017907172386098,0.5912578276182564
52070.099863641786,0.0,1.1862383339176499,0.5823588135177574
50350.85974737885,0.0,1.1566412557026928,0.5894124280493566
44973.73167747301,0.0,1.1160875246059003,0.570695368630723
43490.020382779665,0.0,1.0777616751892243,0.558218133067347
42715.00474910605,0.0,1.0418350831843133,0.5471858149740175
42764.34854172183,0.0,1.0012667052020128,0.5450845560116623
42736.718070047995,0.0,0.9650844169358583,0.5398671468908106
44596.41355903047,0.0,0.9243205234577827,0.5285213833676179
50474.69237295563,0.0,0.905931343339849,0.507717791617979
52141.31659205548,0.0,0.8949420526553957,0.4915034130019705
52642.131004771174,0.0,0.881765358303118,0.4813610167228059
52535.9814250232,0.0,0.8640108686278175,0.47379240992960353
52696.320248371645,0.0,0.8460905098719748,0.46792277902969315
52831.08079105153,0.0,0.8073372924786433,0.4765952338193365
52752.56738350796,0.0,0.7661206860467542,0.451946698606307
52835.01985767555,0.0,0.7523801989854393,0.4440396354710683
52835.01985767555,0.0,0.7144018186260697,0.45123851225177897
52835.01985767555,0.0,0.6645715649502668,0.4602002902026519
52805.46260666899,0.0,0.6112611020570267,0.4583463305151151
53008.903141658826,0.0,0.5979611519300188,0.4437378237055302
53047.75795802542,0.0,0.6289028909449024,0.4598208516385659
52854.26484888059,0.0,0.6669134320340424,0.47918172607404014
52488.456101659314,0.0,0.6857073424841089,0.4881556728898604
53046.24161689374,0.0,0.7099600569048803,0.5069075473373219
52070.099863641786,0.0,0.7164223199474268,0.5116508221989998
50287.79477768056,0.0,0.7648437751504227,0.5265380969803117
44885.91215377357,0.0,0.7854554272168497,0.530783609019513
43286.87627537947,0.0,0.812371190263846,0.5316804801942625
42681.23480600809,0.0,0.8446366505821998,0.542415940820246
42728.725926188556,0.0,0.868167427337819,0.5558927190024394
42764.34854172183,0.0,0.8733855669384347,0.5640544814112314
44624.0440307043,0.0,0.8771727086473498,0.5677907304351509
50357.51796708486,0.0,0.8796355875995061,0.5689742790438963
52072.499787011846,0.0,0.8775169013944872,0.5714274262594623
52573.31419972754,0.0,0.888499955672365,0.5690996322253541
52488.36489317019,0.0,0.8765507347597221,0.5671709011625651
52734.49670160038,0.0,0.8486702352164635,0.5624093809551307
52701.57613755738,0.0,0.86148258347466,0.5468006417250525
52844.015294915356,0.0,0.7777910323522093,0.5164368325937014
52805.46260666899,0.0,0.7212673925685609,0.4921049599204587
52777.50720475265,0.0,0.6759354883566338,0.4760944163244588
52777.50720475265,0.0,0.629224770444994,0.4303721481844789
52868.36226098074,0.0,0.6240694449125548,0.40050519941246887
53128.694091061334,0.0,0.6406884825914332,0.4039037774267771
53174.4807526013,0.0,0.6442268098503513,0.38893842260637657
52837.31717149535,0.0,0.6354035420811758,0.3529313722806852
52521.16574607121,0.0,0.6563533694438224,0.3222739561737241
53103.13291198449,0.0,0.6915637781512112,0.3095657542543071
52070.099863641786,0.0,0.7080648164042136,0.3158218958965884
50287.79477768056,0.0,0.7332007317963753,0.3390324800409352
44885.91215377357,0.0,0.7579849139694002,0.3287683450661761
43286.87627537947,0.0,0.7841916934504483,0.3326092176078331
42560.816798242864,0.0,0.8175635034590641,0.35067919123427965
42491.85747993497,0.0,0.8413878657511381,0.3635234637832535
42442.79301331713,0.0,0.8461234745213058,0.3708313968910575
43706.91987044579,0.0,0.8475238908228353,0.3773206035710029
49485.097367557966,0.0,0.8526309828718399,0.38402566670088495
51746.269823539566,0.0,0.8630625565472273,0.39264977474146273
52368.76776180707,0.0,0.8899216917032307,0.40028314915846336
52453.67716465043,0.0,0.9125728430948852,0.4037337435161969
52764.11095791264,0.0,0.9363198511527543,0.3999090647603151
52843.22862169666,0.0,0.9466291556236778,0.37858498731541873
52441.825761594955,0.0,0.9497870961260368,0.36846921924413734
52748.229279744024,0.0,0.9579098317362265,0.35477466593190526
52585.85536698201,0.0,0.9375067033350621,0.3316847827937503
52805.35999711872,0.0,0.9395369366835131,0.3120766593266748
52805.35999711872,0.0,0.9439609410293341,0.3040052216320227
52831.51403137486,0.0,0.9269842923014435,0.2926099949661448
52870.368847741454,0.0,0.9135983706155388,0.2687037806500545
52730.82555991315,0.0,0.9098925341633692,0.2532460288171072
52673.84305633328,0.0,0.9032907755581523,0.24721031576696204
53159.01521316431,0.0,0.873436331141278,0.24062633795827643
52093.50054163252,0.0,0.8358021310799533,0.2357686452343527
50279.45490145633,0.0,0.792149247095293,0.22072549312679293
44298.15039853566,0.0,0.7639119465062031,0.21068212511006404
42662.40595353467,0.0,0.7520027826809071,0.20705877376765183
41791.319278161216,0.0,0.7299914833096292,0.20772336202448693
41722.35995985332,0.0,0.6893218178739782,0.20934413222859424
41722.35995985332,0.0,0.6457002323736496,0.21527395944114455
43519.7942539479,0.0,0.6102322065855031,0.22126948772665148
49404.132731869206,0.0,0.5784861092242296,0.22176913661304898
51665.299487320226,0.0,0.544113752902036,0.21693982176070464
52368.76776180707,0.0,0.5011624840569204,0.21006774903853892
52399.72164280334,0.0,0.466188085022144,0.2011545779997341
52841.28474077222,0.0,0.43553515960610145,0.1925600339565473
52733.21978275265,0.0,0.43298339013113485,0.1940248420259202
52939.90391963694,0.0,0.4141281096708034,0.19084944305330992
53029.02031404112,0.0,0.390331456814389,0.19113402402832277
52992.804843328544,0.0,0.36746562341164557,0.20360131383630536
52729.753860165954,0.0,0.363534130936556,0.21250967800367881
52729.753860165954,0.0,0.3563981878973717,0.2132251608176402
52696.023820781986,0.0,0.35812333981916566,0.21727147354486767
52531.135974038516,0.0,0.3647811006155222,0.22471423985257916
52734.87863714858,0.0,0.37968026795569826,0.23609871457663678
52564.11924391778,0.0,0.40198269740148196,0.23452725909442088
52798.633371045864,0.0,0.43424528313318667,0.23213140146370317
51400.58964976171,0.0,0.4795590535883973,0.23615863688772915
49318.4480568683,0.0,0.5527981433655161,0.2457783645338455
41718.734422410664,0.0,0.5629929420518058,0.23864566837619966
40790.286158174415,0.0,0.617797671794176,0.22796374834702576
39692.01338772089,0.0,0.6989988883445739,0.21998980838799334
39292.99904992809,0.0,0.7559608434533169,0.20882998542518133
39292.99904992809,0.0,0.7942546702348677,0.20167301732836185
39537.61736749189,0.0,0.8259557119654597,0.2047726487556316
40217.65076080458,0.0,0.8517459170588181,0.21237897080543527
42928.09628235126,0.0,0.855974092822587,0.21991852728359665
46410.997899345544,0.0,0.847789770226131,0.23150051663715596
47543.28573571155,0.0,0.8420307456533178,0.2563061847983074
47962.38304270321,0.0,0.8375329090554609,0.28288243200327956
47987.972724432904,0.0,0.8497045258116316,0.30996947483675924
47695.2590304482,0.0,0.8790797404207096,0.31932538456019144
47702.60131382264,0.0,0.9301890127609604,0.3331091461536621
