Demand_ftr,Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
141871.4208,0.940341022,0.00506818,0.351000326,0.673994651,1116.704506,3161.85682
142072.3153,0.941672575,0,0.34290109,0.669619945,1116.704506,3161.85682
141261.1595,0.936296136,0,0.330230831,0.661648159,1116.704506,3161.85682
135745.2665,0.899736127,0,0.314285726,0.655190218,1116.704506,3161.85682
125636.673,0.83273514,0,0.291593539,0.668675928,1116.704506,3161.85682
118563.8545,0.78585564,0,0.266510062,0.642398632,1116.704506,3161.85682
112077.7282,0.742864806,0,0.228503112,0.583779114,1116.704506,3161.85682
107748.5991,0.714170812,0,0.209274116,0.549933454,1116.704506,3161.85682
106459.4308,0.705626048,0,0.186702888,0.523035047,1116.704506,3161.85682
105686.3379,0.700501894,0,0.172563132,0.493445315,1116.704506,3161.85682
105698.2896,0.700581112,0,0.162697547,0.421535756,1116.704506,3161.85682
106085.0346,0.703144504,0,0.165978343,0.40509486,1116.704506,3161.85682
112384.8787,0.744900637,0,0.156603505,0.40497295,1116.704506,3161.85682
126791.5309,0.840389679,0,0.157232249,0.421561741,1116.704506,3161.85682
137194.0555,0.909338876,0,0.1562632,0.437101234,1116.704506,3161.85682
140592.8948,0.931866796,0,0.164013787,0.461307593,1116.704506,3161.85682
141855.7081,0.940236877,0.010501438,0.170444203,0.4708551,1116.704506,3161.85682
141231.0992,0.936096893,0.113630831,0.159039722,0.461309044,1116.704506,3161.85682
140396.4857,0.930564973,0.197270778,0.119442139,0.461845009,1116.704506,3161.85682
139816.3404,0.9267197,0.282994303,0.091990027,0.415906061,1116.704506,3161.85682
139510.1651,0.924690332,0.336287171,0.086238502,0.381183118,1116.704506,3161.85682
139275.672,0.923136084,0.305405145,0.071362004,0.351047081,1116.704506,3161.85682
139367.0928,0.923742032,0.234856296,0.066889125,0.380900447,1116.704506,3161.85682
139930.6199,0.927477158,0.134013074,0.079199912,0.422284418,1116.704506,3161.85682
140745.9686,0.932881388,0.00512749,0.095196688,0.462262031,1116.704506,3161.85682
140813.277,0.933327516,0,0.107660936,0.496257355,1116.704506,3161.85682
140597.0598,0.931894403,0,0.110813433,0.480721339,1116.704506,3161.85682
135439.2025,0.897707497,0,0.103929405,0.430410402,1116.704506,3161.85682
125696.0276,0.83312855,0,0.092804157,0.387505166,1116.704506,3161.85682
118892.4707,0.788033748,0,0.08017681,0.325106927,1116.704506,3161.85682
112689.87,0.746922156,0,0.063958768,0.25433506,1116.704506,3161.85682
108742.7567,0.72076021,0,0.050689349,0.178929307,1116.704506,3161.85682
108029.3249,0.716031497,0,0.040221604,0.142458088,1116.704506,3161.85682
107607.6929,0.713236869,0,0.033584781,0.131344836,1116.704506,3161.85682
107955.4137,0.715541605,0,0.029943439,0.12348998,1116.704506,3161.85682
108287.1153,0.717740163,0,0.02752757,0.127275103,1116.704506,3161.85682
114800.934,0.760914545,0,0.025363667,0.128784666,1116.704506,3161.85682
130039.9292,0.861920458,0,0.023196163,0.113514976,1116.704506,3161.85682
139133.9649,0.922196832,0,0.021022984,0.096215224,1116.704506,3161.85682
141722.8185,0.939356068,0,0.018433764,0.078506973,1116.704506,3161.85682
142740.6079,0.9461021,0.005285902,0.015372028,0.063125801,1116.704506,3161.85682
142182.7781,0.942404736,0.059078498,0.011500554,0.05321464,1116.704506,3161.85682
