Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In,Name
0.842372807,0.002385274,0.252905194,0.534252923,0,1323.621539,FIN
0.833876934,0.002140012,0.349325433,0.651209284,0,1323.621539,
0.842691639,0.030849073,0.596824295,0.842345945,0,1323.621539,
0.862646047,0.014908326,0.149741302,0.222411032,0,1323.621539,
0.841122669,0.008769928,0.228756444,0.50367313,0,1323.621539,
0.864467528,0.004295658,0.553170952,0.893252634,0,1323.621539,
0.875018465,0.011075289,0.502314874,0.70171633,0,1323.621539,
0.850640801,0.014416846,0.091129266,0.119919117,0,1323.621539,
0.881642167,0.01575622,0.142615139,0.31020463,0,1323.621539,
0.84854429,0.006227575,0.706142425,0.893290901,0,1323.621539,
0.825760754,0.018760297,0.361189938,0.526273395,0,1323.621539,
0.839508151,0.007251362,0.145173549,0.35261224,0,1323.621539,
0.884707362,0.021937732,0.269565172,0.567899806,0,1338.285384,
0.890269144,0.023984498,0.331656846,0.570919906,0,1357.500078,
0.934769412,0.039592847,0.30318052,0.391391351,0,1357.500078,
0.894002912,0.027873941,0.235436426,0.553383285,0,1357.500078,
0.911337191,0.037246539,0.387892848,0.730685129,0,1357.500078,
0.916556416,0.036446316,0.234605913,0.560632224,0,1357.500078,
0.900027356,0.046243326,0.067761731,0.116351814,0,1357.500078,
0.944763097,0.106168235,0.119728899,0.125120082,0,1357.500078,
0.891492926,0.114853425,0.294804156,0.507772058,0,1357.500078,
0.931268865,0.121504669,0.330091619,0.702278172,0,1357.500078,
0.928757412,0.156886267,0.084904472,0.225927354,0,2581.719331,
0.900146935,0.131815833,0.095500327,0.143991736,0,2909.635202,
0.92341678,0.1415202,0.244031573,0.504492795,0,2909.635202,
0.892216325,0.054180269,0.277378153,0.481446978,0,2909.635202,
0.862773,0.044120421,0.18563143,0.355638053,0,2909.635202,
0.905904519,0.056721355,0.429278196,0.768358891,0,2909.635202,
0.940220861,0.312564814,0.387828373,0.627757738,0,2909.635202,
0.863274064,0.157203677,0.420983569,0.723313706,0,2909.635202,
0.913513277,0.18132037,0.29439286,0.669039932,0,2909.635202,
0.906808143,0.107974585,0.417046626,0.716880683,0,2909.635202,
0.891443374,0.163959181,0.272729881,0.496021797,0,2909.635202,
0.871588965,0.201565993,0.310301028,0.638780349,0,2909.635202,
0.91841267,0.256353874,0.203361308,0.316797225,0,2909.635202,
0.911480182,0.251273888,0.199829306,0.321691752,0,2909.635202,
0.883830277,0.294132081,0.127339554,0.183383915,0,2909.635202,
0.795504362,0.170200272,0.212972977,0.413001999,0,4642.820679,
0.797626166,0.131361243,0.447142786,0.616854097,0,4989.457774,
0.798059088,0.155530184,0.269704198,0.480271259,0,4989.457774,
0.786167095,0.0579787,0.329541715,0.556151739,0,4989.457774,
0.756077068,0.163528733,0.453198214,0.733232806,0,4989.457774,
0.779115105,0.209558039,0.141695784,0.290590273,0,4989.457774,
0.791566285,0.305998171,0.254891716,0.492226645,0,4989.457774,
0.788699273,0.306161387,0.08565161,0.169330921,0,4989.457774,
0.745149178,0.340368639,0.244615595,0.511040076,0,4989.457774,
0.757849774,0.19557035,0.095915515,0.135972635,0,4989.457774,
0.77721995,0.187618043,0.132896246,0.362920977,0,4989.457774,
0.770788124,0.331040378,0.195766218,0.444759855,0,4989.457774,
0.743429532,0.149148317,0.163145007,0.476916961,0,4989.457774,
0.782311074,0.131890359,0.306787731,0.600955921,0,4989.457774,
0.770622941,0.120676391,0.169324145,0.37845672,0,4989.457774,
0.788224529,0.350260536,0.094889284,0.216667324,0,4989.457774,
0.738275798,0.196620788,0.070077508,0.241777244,0,4989.457774,
0.776180211,0.260983115,0.049654919,0.054668485,0,4989.457774,
0.725458057,0.056813836,0.388373009,0.648517215,0,1834.630635,
0.724408803,0.093466398,0.28182822,0.507072938,0,1165.424878,
0.692044693,0.170555792,0.220994367,0.451461563,0,1165.424878,
0.698002962,0.283572368,0.320271068,0.584964661,0,1165.424878,
