Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In,Name
0.842854158,0.048158001,0.655581144,0.78491502,1116.704506,3161.85682,GER
0.821584772,0.037834708,0.389967506,0.479759441,1116.704506,3161.85682,
0.817984546,0.069759946,0.384215253,0.618685248,1116.704506,3161.85682,
0.860144453,0.054229234,0.209807923,0.450636597,1116.704506,3161.85682,
0.802898243,0.054390097,0.17458636,0.50555519,1116.704506,3161.85682,
0.843586076,0.035602175,0.600798897,0.912458856,1116.704506,3161.85682,
0.872949199,0.060967879,0.669583774,0.833192494,1116.704506,3161.85682,
0.81089938,0.06076296,0.260054318,0.423426468,1116.704506,3161.85682,
0.857485993,0.041046801,0.275882513,0.622519706,1116.704506,3161.85682,
0.827180212,0.042948048,0.527000321,0.900342576,1116.704506,3161.85682,
0.815654698,0.047080903,0.081802818,0.336254121,1116.704506,3161.85682,
0.791881874,0.027586772,0.619671453,0.897164881,1116.704506,3161.85682,
0.870292458,0.067693899,0.422010878,0.835845753,1088.75451,3082.718709,
0.849988742,0.08155142,0.166871751,0.514187418,1052.130377,2979.020494,
0.926923821,0.135642027,0.108408477,0.175921618,1052.130377,2979.020494,
0.867546973,0.094157279,0.224656708,0.635571323,1052.130377,2979.020494,
0.92250139,0.228540379,0.203902853,0.702542978,1052.130377,2979.020494,
0.90299445,0.096049269,0.338400116,0.823833982,1052.130377,2979.020494,
0.856531886,0.086763753,0.086092827,0.223245705,1052.130377,2979.020494,
0.922936891,0.183523993,0.236069839,0.26119454,1052.130377,2979.020494,
0.847112433,0.193234051,0.414268222,0.713627846,1052.130377,2979.020494,
0.914557128,0.126303901,0.2810853,0.706686612,1052.130377,2979.020494,
0.90440981,0.203461776,0.434130377,0.855986872,1064.871486,3015.095895,
0.832695644,0.241487735,0.255877478,0.707122944,1068.284284,3024.758948,
0.883984838,0.126224821,0.135497062,0.315759309,1068.284284,3024.758948,
0.845119673,0.104721912,0.318035886,0.554332303,1068.284284,3024.758948,
0.78995947,0.106110792,0.244163505,0.294848153,1068.284284,3024.758948,
0.877051484,0.076477794,0.299796713,0.483540274,1068.284284,3024.758948,
0.898655721,0.150715126,0.455362428,0.855784814,1068.284284,3024.758948,
0.822969676,0.118593372,0.561323817,0.880025574,1068.284284,3024.758948,
0.904952388,0.223333041,0.191981677,0.524314343,1068.284284,3024.758948,
0.898989389,0.189112438,0.239050092,0.694512776,1068.284284,3024.758948,
0.866263886,0.069840272,0.128001269,0.386438983,1068.284284,3024.758948,
0.816570473,0.20475327,0.056503836,0.111571595,1068.284284,3024.758948,
0.884975381,0.166477822,0.065196604,0.175541237,1068.284284,3024.758948,
