Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In,Name
0.823523094,0.041232067,0.621569743,0.782329571,0,1930.978121,UK
0.821677242,0.07219433,0.43165782,0.55679827,0,1930.978121,
0.805638202,0.078661903,0.466879245,0.714804354,0,1930.978121,
0.845362933,0.030949644,0.300783965,0.389077196,0,1930.978121,
0.773423895,0.028432077,0.564319986,0.610896493,0,1930.978121,
0.801911417,0.036046748,0.804054611,0.915076907,0,1930.978121,
0.859027054,0.103118342,0.741037933,0.860794159,0,1930.978121,
0.796525248,0.041227324,0.452526633,0.622276631,0,1930.978121,
0.813007295,0.059986656,0.710927559,0.827982756,0,1930.978121,
0.824952514,0.072281655,0.790294395,0.877120339,0,1930.978121,
0.807469669,0.05430829,0.469687722,0.541680218,0,1930.978121,
0.770340711,0.042320233,0.698796501,0.784569515,0,1930.978121,
0.85737236,0.102785515,0.788775645,0.859792881,0,1772.054387,
0.81371664,0.098617123,0.316544011,0.500042734,0,1563.809494,
0.894668487,0.111631837,0.357098552,0.479621258,0,1563.809494,
0.829084653,0.094094475,0.636610961,0.809100286,0,1563.809494,
0.894380026,0.134416666,0.673759645,0.784619557,0,1563.809494,
0.872331457,0.154610899,0.721004461,0.788630464,0,1563.809494,
0.801582726,0.055225873,0.304984237,0.406751734,0,1563.809494,
0.885204027,0.141855168,0.328915904,0.485482504,0,1563.809494,
0.808856923,0.190917987,0.561480545,0.78785279,0,1563.809494,
0.881102529,0.127300261,0.476310306,0.693307177,0,1563.809494,
0.883404953,0.109602161,0.835104129,0.915851298,0,1412.184073,
0.795670515,0.082927224,0.46096886,0.628666295,0,1371.570121,
0.857728418,0.125570729,0.298326685,0.344128524,0,1371.570121,
0.826923862,0.121263431,0.405259401,0.585260135,0,1371.570121,
0.779419305,0.08482779,0.242696986,0.445690777,0,1371.570121,
0.837241542,0.101257005,0.598681054,0.662346965,0,1371.570121,
0.863294925,0.137712111,0.613129272,0.688041003,0,1371.570121,
0.778533992,0.096038349,0.750296147,0.852350537,0,1371.570121,
0.874234195,0.196330338,0.329806019,0.49858469,0,1371.570121,
0.859927994,0.134353261,0.545531801,0.622586836,0,1371.570121,
0.827907988,0.107774713,0.501268864,0.631671934,0,1371.570121,
0.78291032,0.224686291,0.175255777,0.20088011,0,1371.570121,
0.842508538,0.06111597,0.563346933,0.707924299,0,1371.570121,
0.857567941,0.149762316,0.257459081,0.406572778,0,1371.570121,
0.819382654,0.126975019,0.387173358,0.525609301,0,1371.570121,
0.754513893,0.1075163,0.38678428,0.502854364,0,787.6768316,
0.771071557,0.077744653,0.454774062,0.716179029,0,670.8981736,
0.827158021,0.26819736,0.465580147,0.583969332,0,670.8981736,
0.785292916,0.111928873,0.673359778,0.824229187,0,670.8981736,
0.705029762,0.078646511,0.258933662,0.358592051,0,670.8981736,
0.755521437,0.153248251,0.076108478,0.120930088,0,670.8981736,
0.796395574,0.083037493,0.36926136,0.472393596,0,670.8981736,
0.802580267,0.086981047,0.219675899,0.286009424,0,670.8981736,
0.701421574,0.153066068,0.244689078,0.258601696,0,670.8981736,
0.727200575,0.121632217,0.622729469,0.732678645,0,670.8981736,
0.767948456,0.17365695,0.71179018,0.783707907,0,670.8981736,
0.781080423,0.355185747,0.224973838,0.227154825,0,670.8981736,
0.683404658,0.252840022,0.278560055,0.361097573,0,670.8981736,
0.775633378,0.099497841,0.589739507,0.709101771,0,670.8981736,
0.76041039,0.16439517,0.597233554,0.789151912,0,670.8981736,
0.819612192,0.260092702,0.293836877,0.431967308,0,670.8981736,
0.699202113,0.135618439,0.118593562,0.238115076,0,670.8981736,
0.777127069,0.276558052,0.29180596,0.533538419,0,670.8981736,
0.746449163,0.119454475,0.527696225,0.686742923,0,419.0703419,
0.749616262,0.163773539,0.452872529,0.531446083,0,365.652317,
0.686579213,0.176103738,0.267254488,0.289448506,0,365.652317,
0.701272346,0.274573269,0.17127776,0.18656605,0,365.652317,
0.731887425,0.214146962,0.342807845,0.423029922,0,365.652317,
0.766434008,0.251086117,0.490752604,0.549230071,0,365.652317,
0.744692078,0.1418494,0.611453477,0.664030673,0,365.652317,
0.652324578,0.169874875,0.108025127,0.177561954,0,365.652317,
0.707612377,0.240672097,0.16189924,0.308202878,0,365.652317,
0.761771828,0.273580612,0.367020524,0.551231209,0,365.652317,
0.7454935,0.233153051,0.131652227,0.275021238,0,365.652317,
0.662690349,0.245725839,0.315835455,0.275345487,0,365.652317,
0.712503299,0.201629588,0.222716702,0.282910822,0,365.652317,
0.737008859,0.259725928,0.251402188,0.450315997,0,365.652317,
0.731239337,0.23614288,0.176709571,0.326411119,0,365.652317,
0.70480517,0.278678149,0.402560504,0.527868983,0,365.652317,
0.675590905,0.263790763,0.288122901,0.423260671,0,365.652317,
0.724181782,0.191922026,0.218262536,0.412700122,0,365.652317,
0.748017671,0.202000007,0.060519599,0.109696992,0,342.6151784,
0.656216422,0.182892955,0.043988144,0.117068409,0,288.4101463,
0.709103036,0.13330569,0.121634538,0.281808845,0,288.4101463,
0.744231258,0.321554477,0.078767043,0.18891334,0,288.4101463,
0.676623568,0.183658235,0.059574334,0.163550329,0,288.4101463,
0.734638422,0.185070042,0.14389146,0.316034784,0,288.4101463,
0.755415038,0.224355667,0.748342465,0.728831807,0,288.4101463,
0.731823281,0.176983714,0.425811368,0.437958864,0,288.4101463,
0.651816267,0.1237621,0.40202245,0.552168931,0,288.4101463,
0.713848983,0.111369739,0.536821187,0.640431898,0,288.4101463,
0.736135719,0.222664669,0.489873305,0.610468589,0,288.4101463,
