Weights
5
5
5
7
7
5
5
8
6
6
4
7
7
6
6
5
7
5
6
6
7
5
4
4
4
7
5
6
6
7
5
6
6
7
5
5
7
7
5
6
7
10
7
6
11
7
6
12
7
5
8
5
5
6
7
5
6
6
7
5
6
6
7
6
5
6
7
5
7
5
7
5
6
6
11
9
10
5
7
6
7
5
8
4
7
7
6
4
7
6
6
5
7
5
6
7
6
4
7
6
11
6
7
11
7
6
7
5
6
6
7
5
6
7
6
5
6
6
11
7
6
7
6
6
5
11
7
8
9
8
5
8
4
7
5
9
3
6
7
10
7
6
11
7
4
9
5
7
6
10
7
6
11
7
7
7
3
7
6
7
5
7
6
7
4
7
5
11
7
6
8
4
7
6
7
4
8
5
10
8
12
5
6
6
7
5
7
6
10
6
3
5
9
2
7
4
9
3
7
2
5
9
2
6
6
10
2
6
2
14
2
5
2
4
8
3
3
5
7
6
4
5
3
6
9
6
3
6
9
2
6
7
9
8
6
10
6
3
12
5
7
8
7
7
3
5
9
2
6
7
6
5
4
4
9
5
7
8
10
6
8
9
3
6
7
6
4
7
7
4
6
7
5
7
5
6
6
6
4
6
3
6
8
2
6
2
6
10
6
7
9
3
7
5
10
2
5
3
4
6
4
2
5
2
6
5
4
3
6
5
7
5
7
5
7
5
5
2
6
7
4
5
4
4
9
7
4
9
4
7
2
5
6
4
3
6
5
6
4
2
6
2
10
4
2
6
2
6
5
3
2
6
2
4
10
3
5
2
4
8
4
6
2
6
6
3
7
5
9
4
7
5
6
4
4
6
4
7
3
6
4
4
9
2
4
3
2
5
6
4
6
3
7
5
4
6
2
11
5
6
2
6
6
4
5
3
5
8
3
5
2
5
9
2
5
3
5
7
3
7
4
4
8
3
5
4
10
4
6
3
12
3
5
4
4
9
2
6
4
11
2
2
5
4
10
3
2
6
2
5
7
2
3
6
5
8
2
7
4
11
2
3
5
2
4
7
3
7
3
11
3
8
4
4
5
5
5
3
11
3
2
6
2
4
8
4
5
4
11
2
6
4
12
2
6
4
4
6
5
6
2
5
7
5
7
5
7
4
7
4
5
6
2
6
3
4
9
3
7
5
9
2
8
7
7
2
7
2
6
7
2
6
3
4
7
2
3
6
2
4
6
3
2
6
2
3
9
3
7
2
3
7
5
7
5
9
3
6
5
10
4
5
4
11
4
6
5
9
2
3
6
4
9
2
3
4
4
4
8
4
5
2
3
5
6
2
7
2
4
7
4
6
3
6
6
3
6
2
3
9
2
3
5
2
6
6
4
4
4
5
7
4
6
2
3
8
4
3
6
3
9
2
3
7
3
4
6
2
7
2
3
9
4
6
5
10
4
6
4
9
3
6
4
4
7
3
7
5
8
4
7
5
9
4
8
3
9
4
8
3
9
3
6
5
10
3
7
5
9
5
6
2
4
8
5
6
3
4
7
3
7
3
10
2
7
2
5
8
4
8
6
8
9
5
6
4
4
5
5
6
4
7
3
4
6
4
4
6
4
8
5
4
4
3
8
2
7
3
6
6
3
7
4
10
4
5
5
11
7
4
4
6
4
8
4
5
6
2
7
4
4
4
4
2
5
3
6
6
4
4
4
2
10
4
8
9
5
2
6
3
12
3
8
4
8
4
5
3
4
8
2
7
4
10
3
6
4
2
9
3
8
2
4
7
3
7
3
4
6
4
6
