Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
67596.79065833929,0.0,0.8005332551032881,0.6792372165685642,5393.811099732422,2573.376829629485
64611.969509034214,0.0,0.7979013809285792,0.6784676075756665,5393.811099732422,2573.376829629485
64839.343971010865,0.0,0.8019554469111043,0.6790112141374424,5393.811099732422,2573.376829629485
64961.863495485704,0.0,0.8016872666927164,0.6788058586681933,5393.811099732422,2573.376829629485
71071.32635995427,0.0,0.7948449989130476,0.6794037616988657,5393.811099732422,2573.376829629485
79271.80557709784,0.0,0.7773377253087608,0.6786533180120943,5393.811099732422,2573.376829629485
87679.70153552717,0.0,0.7714240608744463,0.6703508927671777,5393.811099732422,2573.376829629485
94590.27439300595,4.402678309667737e-8,0.7774636681770976,0.5638565556152498,5393.811099732422,2573.376829629485
95865.09827155077,0.003807684851096363,0.7817471450373276,0.5582108525322306,5393.811099732422,2573.376829629485
95359.31313985221,0.09897139062567822,0.7922351553926608,0.5698322515349376,5393.811099732422,2573.376829629485
95365.6798485079,0.15990340634466346,0.7820792746504341,0.5985839309737021,5393.811099732422,2573.376829629485
94938.56038935039,0.17507088908635385,0.7994920161134347,0.6188607844897221,5393.811099732422,2573.376829629485
94791.8837265428,0.1605296508911749,0.810969817865604,0.5819624886014744,5393.811099732422,2573.376829629485
94791.8837265428,0.15621668101293812,0.8147307230472743,0.5290573850780846,5393.811099732422,2573.376829629485
94705.40648467015,0.13225945704276657,0.8377760404940476,0.5031916905023504,5393.811099732422,2573.376829629485
94705.40648467015,0.10140784983193692,0.8616862829677017,0.5816137011415631,5393.811099732422,2573.376829629485
96294.99559187873,0.07415185789086548,0.8695618053753601,0.6395386327548896,5393.811099732422,2573.376829629485
96718.17197964332,0.0008449927255428638,0.8745915329972695,0.6708561104782083,5393.811099732422,2573.376829629485
96370.8088297951,0.0,0.868149611473946,0.6792360613527639,5393.811099732422,2573.376829629485
94213.02593137119,0.0,0.8539940612947573,0.6803769648927547,5393.811099732422,2573.376829629485
90179.45965173052,0.0,0.8395587331787776,0.6799714696456608,5393.811099732422,2573.376829629485
86771.09856907143,0.0,0.8249553505986593,0.6741355968169978,5393.811099732422,2573.376829629485
81804.17093616747,0.0,0.8100568606707768,0.6673246757314915,5393.811099732422,2573.376829629485
69932.89732921374,0.0,0.7690144756086127,0.6499756904267955,5393.811099732422,2573.376829629485
68229.3693056088,0.0,0.7197935903349009,0.6049134879483126,5393.811099732422,2573.376829629485
65063.30669745606,0.0,0.6776789030314965,0.5876774198726448,5393.811099732422,2573.376829629485
65290.681159432716,0.0,0.6422964069470357,0.5676533487907356,5393.811099732422,2573.376829629485
65290.681159432716,0.0,0.6101237996114491,0.5598650036615316,5393.811099732422,2573.376829629485
71636.1410415244,0.0,0.5938645042056482,0.5324091300138453,5393.811099732422,2573.376829629485
80831.28565215714,0.0,0.5592212284481844,0.4562630569741425,5393.811099732422,2573.376829629485
88438.18813859853,0.0,0.5088658588519137,0.46799081316311025,5393.811099732422,2573.376829629485
95555.01252714059,8.590116327220876e-8,0.4757133079708993,0.4997333105074234,5393.811099732422,2573.376829629485
97317.59340482154,0.0038171146720500765,0.46368916528459403,0.49192862439498486,5393.811099732422,2573.376829629485
95587.32147618991,0.07001789838166876,0.4589709049582413,0.5415590601972291,5393.811099732422,2573.376829629485
95710.70325622939,0.09273329215640978,0.48056220419651186,0.5768291621212764,5393.811099732422,2573.376829629485
95482.67627652813,0.10440813484727307,0.49389739576573694,0.5875593607774634,5393.811099732422,2573.376829629485
94791.8837265428,0.10950290860321024,0.5404221707726122,0.6194269196677015,5393.811099732422,2573.376829629485
94539.75087775859,0.0799135686382973,0.5554864354706397,0.6375085596031824,5393.811099732422,2573.376829629485
94705.40648467015,0.05532951251010142,0.5754745629495245,0.6473743117810546,5393.811099732422,2573.376829629485
94705.40648467015,0.03226466258089016,0.6251021370140706,0.653185005106668,5393.811099732422,2573.376829629485
95464.07019969534,0.012509044189614437,0.6687554272461625,0.6555635700485049,5393.811099732422,2573.376829629485
95464.07019969534,0.0003081975010777687,0.7022139953544956,0.6578461760081752,5393.811099732422,2573.376829629485
94411.74554355624,0.0,0.7292729921891569,0.6615589705712865,5393.811099732422,2573.376829629485
91553.02810537042,0.0,0.7492762468059646,0.6680444815908864,5393.811099732422,2573.376829629485
87328.70292978476,0.0,0.7637533633299105,0.6735399362789849,5393.811099732422,2573.376829629485
82710.9654963579,0.0,0.7753822807470749,0.6735927022314159,5393.811099732422,2573.376829629485
78374.79878277636,0.0,0.7594308014499392,0.6573696339702382,5393.811099732422,2573.376829629485
68387.61417550531,0.0,0.7872448556692726,0.6081530247966525,5393.811099732422,2573.376829629485
66705.19976113195,0.0,0.8067410591985353,0.5046722418435995,5393.811099732422,2573.376829629485
63609.73024909882,0.0,0.8181338906712676,0.4722326835650803,5393.811099732422,2573.376829629485
63800.214155431306,0.0,0.8302346834881931,0.543288439723191,5393.811099732422,2573.376829629485
63800.214155431306,0.0,0.844109641074617,0.6499565925686431,5393.811099732422,2573.376829629485
69775.47276731386,0.0,0.8520453012276045,0.5303267741956378,5393.811099732422,2573.376829629485
77646.98983444282,0.0,0.8575258371765601,0.5546094024263094,5393.811099732422,2573.376829629485
86490.68373776683,0.0,0.8566919750742443,0.5205027917844253,5393.811099732422,2573.376829629485
92148.18952197518,5.482437391828411e-8,0.8630509634266843,0.5401475492841815,5393.811099732422,2573.376829629485
92986.09685381174,0.0015512202362090188,0.8664508020927392,0.5732561403615979,5393.811099732422,2573.376829629485
92449.3357735584,0.07192480924921286,0.8717949355250469,0.5899882821688528,5393.811099732422,2573.376829629485
91217.72721174544,0.15402851128331024,0.864847105567926,0.6791125472664779,5393.811099732422,2573.376829629485
90595.06683388981,0.24949029946682882,0.8694217926721111,0.6759357045969433,5393.811099732422,2573.376829629485
90632.08323223802,0.30552939583111377,0.8908833930183006,0.6722861884977976,5393.811099732422,2573.376829629485
90791.18569685827,0.2868202797359943,0.9053421147731956,0.610556618191509,5393.811099732422,2573.376829629485
90984.5733070652,0.24934155403611136,0.903389141193707,0.6457994327212504,5393.811099732422,2573.376829629485
92066.12143558446,0.17286886395205522,0.8907445570501068,0.6652901032167584,5393.811099732422,2573.376829629485
92795.85997204644,0.07748938201496745,0.8754455415944526,0.6639783155116563,5393.811099732422,2573.376829629485
93044.33872157292,0.0005525225401587898,0.8597706895937473,0.6655342877178959,5393.811099732422,2573.376829629485
93238.77968182099,0.0,0.8332151147709772,0.6696597519872036,5393.811099732422,2573.376829629485
91560.41087734014,0.0,0.8070974921197203,0.6697154930648526,5393.811099732422,2573.376829629485
87474.54996291394,0.0,0.7874028357734673,0.6444644042531941,5393.811099732422,2573.376829629485
83323.39998930092,0.0,0.7757942150153276,0.6291508450491252,5393.811099732422,2573.376829629485
79796.3366108559,0.0,0.7246157173295331,0.6204701326257823,5393.811099732422,2573.376829629485
69692.39793929091,0.0,0.7119164801602432,0.6156558006595794,5393.811099732422,2573.376829629485
67720.21904678766,0.0,0.7159540590987667,0.607369986249086,5393.811099732422,2573.376829629485
64611.969509034214,0.0,0.7217023571676818,0.6143082712973391,5393.811099732422,2573.376829629485
64839.343971010865,0.0,0.7402553591255541,0.6234623144348089,5393.811099732422,2573.376829629485
64839.343971010865,0.0,0.7470245522033309,0.6069802370301085,5393.811099732422,2573.376829629485
70422.53730806943,0.0,0.7541484381205465,0.6177497200006943,5393.811099732422,2573.376829629485
77911.82813549312,0.0,0.7676955197057457,0.6226026565474096,5393.811099732422,2573.376829629485
86490.68373776683,0.0,0.7843523754205954,0.6132873570914396,5393.811099732422,2573.376829629485
90725.36530181002,4.025289132256231e-8,0.7890536530200047,0.6194668441201351,5393.811099732422,2573.376829629485
90715.08348680672,0.0013788103155618016,0.801504259991133,0.642987864605369,5393.811099732422,2573.376829629485
90050.9323033485,0.024149215967419268,0.8220707460491526,0.6625279670039425,5393.811099732422,2573.376829629485
90102.03376286622,0.05283505180282924,0.8099874802522287,0.6709709314981507,5393.811099732422,2573.376829629485
88265.32687167106,0.08610273109174765,0.8203745648140599,0.6766271286566011,5393.811099732422,2573.376829629485
88054.72211521653,0.11883533078877201,0.8364060509285293,0.6788928291893956,5393.811099732422,2573.376829629485
88054.72211521653,0.12276437344362857,0.8413920119669435,0.6794356409287838,5393.811099732422,2573.376829629485
